x	y
775249	212597
775297	212534
775307	212434
775302	212355
775350	212307
775422	212162
775520	212251
775720	212215
775965	212219
776140	212254
776285	212274
776420	212288
776646	212328
776886	212392
777101	212451
777342	212496
777637	212505
777942	212494
778247	212438
778482	212332
778621	212142
778746	211976
778911	211776
779105	211660
779345	211509
779525	211424
779785	211258
780020	211097
780224	210931
780374	210811
780529	210750
780774	210679
780919	210634
781174	210543
781399	210407
781548	210262
781693	210116
781793	209986
781833	209926
781932	209835
782008	209825
782143	209810
782298	209814
782403	209824
782568	209909
782719	210003
782904	210053
783184	210097
783344	210122
783525	210166
783605	210261
783781	210476
783826	210671
783892	210871
784007	210940
784097	210910
784257	210860
784622	210839
784857	210823
784987	210802
785177	210737
785357	210651
785452	210596
785617	210495
785622	210435
785346	210166
785246	210091
785045	209952
784960	209872
784854	209767
784864	209602
784974	209446
785058	209281
785068	209096
785153	209026
785302	208945
785472	208890
785717	208749
786047	208613
786182	208547
786307	208457
786447	208336
786411	208206
786340	207931
786425	207801
786500	207601
786559	207385
786509	207245
786418	207055
786237	206811
786097	206611
785991	206421
786015	206206
785855	206036
785744	205921
785599	205747
785374	205682
785253	205577
785298	205417
785327	205287
785347	204962
785386	204816
785326	204707
785260	204497
785230	204347
785229	204176
785274	204046
785384	203921
785564	203845
785763	203669
785658	203455
785592	203220
785566	203025
785491	202825
785520	202599
785590	202374
785674	202169
785794	202003
785933	201853
785833	201688
785798	201588
785667	201408
785607	201318
785551	201188
785706	201173
785846	201172
785957	201172
786117	201131
786356	200996
786446	200970
786811	200824
787016	200774
787206	200703
787381	200557
787571	200427
787756	200331
788000	200220
788255	200170
788410	200089
788520	199934
788585	199843
788790	199728
788969	199567
789254	199416
789469	199320
789679	199245
789934	199149
790129	199073
790594	198967
790784	198951
790989	198971
791119	199015
791335	199120
791580	199189
791755	199249
792161	199203
792351	199127
792661	199041
792811	199036
793161	199040
793276	199069
793496	199114
793631	199118
793706	198858
793700	198663
793685	198458
793749	198317
793949	198157
794119	198091
794399	197955
794659	197829
794789	197779
795034	197708
795244	197637
795363	197562
795413	197527
795533	197401
795643	197461
795748	197491
795944	197525
796069	197545
796234	197590
796454	197614
796674	197528
796844	197418
796984	197332
797144	197227
797278	197096
797428	196956
797578	196815
797758	196669
797962	196469
798212	196198
798336	195932
798375	195697
798370	195592
798520	195491
798655	195421
798910	195310
799080	195205
799249	195104
799219	194904
799193	194634
799168	194459
799167	194228
799181	193963
799241	193758
799330	193633
799450	193522
799575	193432
799790	193391
799980	193415
800241	193415
800556	193399
800756	193428
801026	193453
801256	193432
801686	193366
801821	193345
801997	193340
802202	193289
802266	193054
802295	192843
802315	192663
802309	192468
802324	192353
802307	192281
802254	192146
802231	191975
802189	191754
802141	191664
802097	191578
802013	191522
801874	191425
801796	191308
801752	191228
801694	191112
801640	191006
801492	190889
801359	190747
801240	190695
801120	190658
800998	190590
800843	190426
800787	190286
800787	190141
800816	189990
800876	189885
801046	189759
800911	189610
800855	189525
800619	189310
800514	189181
800393	188946
800293	188711
800252	188526
800242	188356
800206	188196
800051	188131
799856	188077
799625	188047
799335	187993
799125	187903
798939	187844
798869	187724
798793	187529
798733	187334
798682	187079
798591	186849
798641	186744
798691	186604
798680	186474
798640	186329
798274	186245
798099	186190
797985	186157
797560	185935
797346	185900
796820	185914
796406	185943
796232	185940
795987	185896
795691	185867
795611	185827
795315	185607
795230	185428
795139	185283
795014	185118
794963	184953
794918	184768
794843	184648
794767	184358
794751	184148
794718	183997
794690	183648
794711	183383
794467	183187
794173	183194
793999	183117
793915	182943
793685	182712
793468	182454
793118	182189
793067	182063
792920	181964
793100	181499
792881	181246
792802	181217
792568	181167
792449	181060
792196	180868
792010	180609
791904	180436
791804	180270
791632	179898
791652	179818
791632	179745
791505	179699
791359	179400
791295	179180
791281	179132
791328	178989
791386	178894
791438	178737
791505	178413
791467	178318
791449	178212
791383	178036
791431	177921
791509	177793
791572	177781
791663	177843
791761	177585
791827	177557
791956	177569
792151	177585
792214	177523
792284	177523
792374	177362
792534	177258
792576	177153
792632	177112
792680	177014
792694	176882
792687	176763
792680	176603
792611	176512
792527	176436
792458	176386
792439	176079
792440	176017
792381	175941
792301	175882
792238	175811
792209	175744
792313	175564
792337	175403
792440	175284
792515	175205
792567	175137
792594	175050
792602	174932
792594	174852
792590	174765
792614	174678
792598	174567
792507	174472
792403	174477
792342	174471
792280	174490
792232	174503
792175	174495
792114	174473
792050	174473
791967	174462
791894	174464
791752	174451
791657	174444
791547	174436
791483	174385
791454	174216
791369	174102
791345	174037
790966	174248
790664	174256
790597	174214
790455	174231
790254	174290
790103	174223
790036	174281
789919	174290
789735	174256
789542	174273
789308	174055
789124	174197
788964	174147
788914	174064
788699	173976
788729	173815
788747	173644
788749	173557
788754	173416
788663	173416
788578	173391
788451	173340
788315	173305
788219	173229
788088	173138
788012	173063
787957	173058
787901	173007
787740	173027
787679	172967
787351	172967
787280	172896
787134	172866
787053	172911
786993	173053
786932	173164
786872	173219
786781	173239
786640	173265
786464	173019
786356	172917
786210	172738
786097	172641
785920	172507
785763	172328
785676	172186
785660	172026
785699	171841
785853	171670
785976	171537
786019	171388
786063	171209
786093	170974
786013	170772
785916	170620
785770	170412
785717	170125
785772	169876
785891	169684
786057	169457
786324	169143
786503	168962
786698	168746
786840	168542
787021	168446
787202	168238
787330	168084
787549	167903
787575	167711
787565	167557
787692	167386
787804	167205
787950	167077
787832	167004
787755	166882
787654	166675
787573	166498
787352	166303
787156	166128
786934	165983
786755	165935
786582	166031
786506	166079
786338	166196
786238	165998
786170	165902
786074	165715
785993	165533
785879	165260
785817	165108
785771	164917
785789	164763
785769	164572
785748	164376
785708	164140
785481	164215
785306	164232
785161	164218
784960	164014
784849	163811
784709	163618
784566	163515
784422	163432
784254	163333
784086	163229
783904	163315
783828	163359
783697	163411
783451	163435
783327	163413
783172	163374
783176	163194
783129	163058
783048	162881
782977	162719
782914	162618
782785	162540
782874	162362
782922	162268
783088	162201
783340	162132
783541	162091
783747	162036
784006	161896
784196	161670
784265	161492
784243	161336
784202	161170
784165	161029
784114	160838
783965	160804
783810	160781
783595	160786
783465	160759
783295	160750
783145	160747
782955	160727
782791	160674
782659	160551
782542	160418
782433	160341
782170	160250
781961	160190
781703	160115
781464	160054
781215	160004
780955	159998
780755	159984
780605	159945
780386	159886
780203	159802
779960	159721
779726	159631
779618	159549
779361	159398
779127	159353
779052	159351
778847	159362
778686	159368
778587	159336
778375	159201
778301	159125
778168	159052
777998	159053
777897	159056
777773	159043
777670	158916
777559	158748
777445	158686
777331	158648
777187	158610
777015	158676
776909	158734
776692	158799
776481	158815
776313	158716
776221	158584
776175	158469
776018	158324
775866	158201
775642	158052
775468	158020
775324	157974
775197	157806
775099	157724
774967	157581
774871	157413
774803	157312
774657	157098
774557	157136
774441	157159
774255	157195
774055	157200
773855	157196
773709	157198
773504	157198
773334	157210
773234	157202
773034	157188
772988	157002
772981	156857
773030	156668
773121	156439
773263	156102
773353	155894
773453	155656
773487	155601
773290	155397
773196	155270
773210	155096
773149	154988
773268	154868
773514	154843
773720	154861
773601	154691
773464	154455
773463	154305
773468	154075
773485	153955
773529	153811
773606	153708
773688	153629
773791	153502
773896	153469
774061	153472
774301	153493
774576	153499
774812	153499
775086	153515
775327	153505
775495	153379
775702	153278
775849	153186
776102	153087
776227	153069
776418	153043
776764	153026
776512	152845
776350	152702
776246	152555
776231	152432
776181	152241
776112	152095
775993	152003
775974	151884
775985	151745
775985	151642
775905	151538
775849	151390
775827	151244
775838	151189
775921	151076
775993	150982
776067	150794
776080	150649
776089	150402
775945	150216
775749	149996
775724	149804
775744	149596
775586	149427
775529	149301
775494	149109
775544	148982
775602	148775
775656	148543
775582	148178
775805	148013
776035	147906
776133	147788
776153	147588
776116	147447
776054	147291
776012	147150
775970	147034
775913	146872
775815	146785
775722	146668
775576	146510
775473	146387
775353	146184
775315	146094
775225	145856
775094	145663
774930	145585
774680	145574
774540	145606
774434	145634
774273	145671
774092	145727
773835	145556
773617	145441
773399	145341
773247	145228
773015	145073
772857	144969
772641	144784
772429	144619
772218	144440
772057	144231
771962	144039
771899	143917
771864	143706
771580	143635
771316	143594
771192	143537
771123	143485
771112	143285
771096	143104
771051	142868
771009	142739
770951	142752
770731	142807
770462	142794
770328	142703
770150	142593
769900	142597
769833	142807
769667	143014
769490	143161
769233	143259
769019	143311
768879	143354
768653	143280
768368	143140
768159	143080
767896	143009
767547	142922
767314	142821
767116	142717
766969	142584
766837	142431
766682	142227
766531	142254
766385	142266
766200	142297
766109	142310
765863	142339
765793	142333
765697	142176
765644	142059
765582	141928
765501	141756
765414	141619
765293	141426
765113	141412
764952	141464
764787	141430
764598	141406
764414	141352
764101	141245
763953	141152
763860	141040
763800	140828
763773	140667
763718	140431
763604	140178
763517	140031
763367	139808
763261	139610
763110	139427
763017	139325
762914	139217
762883	139062
762921	138912
762948	138838
762931	138677
762902	138637
762858	138586
762760	138504
762662	138416
762574	138319
762461	138202
762348	138104
762269	138042
762191	137976
762153	137880
762175	137785
762203	137671
762069	137598
761860	137538
761730	137515
761551	137501
761376	137483
761221	137459
761052	137400
760903	137357
760779	137294
760650	137256
760460	137252
760249	137293
760118	137315
759923	137346
759727	137341
759547	137358
759422	137340
759214	137270
759080	137197
758991	137140
758822	137076
758669	137018
758569	137001
758419	136988
758299	136970
758096	136901
758178	136944
758022	136994
757977	136973
757961	136973
757911	136994
757890	136998
757842	136998
757793	137007
757735	137020
757686	137036
757638	137035
757669	137119
757412	137118
757307	137141
757230	137186
757201	137218
757186	137259
757149	137336
757107	137411
757073	137517
757018	137576
756889	137577
756859	137509
756750	137506
756671	137545
756541	137661
756488	137686
756442	137678
756418	137641
756358	137659
756189	137769
756165	137789
756047	137820
756032	137816
755972	137844
755888	137834
755800	137887
755777	137887
755752	137921
755600	138059
755589	138128
755643	138232
755718	138390
755725	138429
755740	138449
755743	138466
755737	138510
755744	138549
755696	138625
755675	138684
755618	138733
755605	138771
755598	138855
755582	138900
755770	138885
755839	138929
755898	139015
755956	139076
755941	139093
755924	139150
755929	139241
756004	139309
756029	139347
756062	139377
756083	139405
756105	139409
756140	139450
756148	139528
756121	139560
756117	139602
756068	139644
756059	139678
756029	139714
756003	139762
755962	139855
755964	139894
755958	139928
755958	139980
755963	140020
755954	140040
755946	140116
755965	140203
755954	140215
755949	140357
755961	140373
755950	140439
755951	140479
755968	140548
755969	140566
755915	140601
755882	140662
755864	140757
755872	140777
755837	140887
755830	140947
755818	140961
755812	141083
755751	141177
755714	141205
755761	141276
755748	141331
755687	141451
755631	141619
755584	141663
755554	141723
755521	141799
755523	141847
755554	141913
755544	142013
755537	142058
755525	142067
755504	142133
755479	142164
755447	142217
755433	142231
755409	142276
755354	142303
755327	142327
755215	142398
755165	142465
755109	142499
755076	142549
755058	142608
755011	142718
754974	142837
754983	142878
754966	142933
754961	143016
754954	143057
754957	143104
755015	143253
755018	143419
755029	143502
755024	143534
755024	143596
755032	143644
755031	143678
755044	143707
755048	143808
755057	143840
755054	143876
755057	143930
755120	144066
755113	144114
755138	144149
755151	144204
755142	144282
755176	144326
755165	144428
755191	144485
755182	144529
755171	144632
755128	144798
755139	144868
755177	144992
755198	145050
755287	145162
755289	145239
755262	145299
755299	145316
755340	145394
755372	145440
755355	145551
755322	145639
755297	145758
755277	145829
755269	145897
755283	145952
755274	146000
755285	146080
755286	146108
755298	146150
755284	146360
755322	146414
755324	146437
755284	146525
755219	146751
755210	146816
755195	146898
755200	146955
755192	147032
755176	147078
755180	147142
755198	147182
755218	147386
755253	147481
755258	147576
755203	147773
755255	147888
755415	147961
755476	148004
755523	148059
755522	148108
755632	148368
755637	148394
755669	148475
755638	148542
755572	148740
755556	148841
755570	148905
755544	148963
755515	149018
755522	149076
755518	149157
755500	149229
755511	149363
755516	149469
755493	149531
755429	149691
755378	149687
754419	149608
754405	149865
754377	149938
754360	150095
755276	150171
755271	150228
755269	150287
755275	150320
755265	150382
755279	150473
755304	150578
755312	150658
755342	150761
755342	150834
755345	150870
755340	150958
755322	150998
755328	151050
755308	151116
755312	151254
755314	151285
755321	151321
755332	151350
755339	151391
755363	151638
755359	151692
755351	151725
755329	151751
755324	151844
755310	151879
755307	151918
755318	151957
755311	152119
755303	152139
755254	152163
755270	152241
755254	152364
755219	152465
755240	152513
755463	152727
755463	152740
755463	152753
755401	152814
755400	152846
755335	152843
755099	152776
755017	152778
754989	152756
754940	152728
754873	152675
754837	152566
754753	152514
754759	152435
753178	151570
753183	151541
753184	151518
753170	151470
753153	151426
753123	151426
753094	151388
753058	151351
753026	151327
753001	151303
752960	151189
752936	151168
752915	151081
752892	151041
752866	150978
752845	150961
752790	150908
752728	150874
752703	150867
752691	150859
752666	150823
752639	150804
752625	150783
752608	150739
752575	150712
752563	150679
752536	150647
752527	150630
752475	150549
752467	150528
752467	150502
752463	150437
752469	150411
752478	150389
752497	150350
752511	150329
752537	150305
752587	150244
752607	150217
752611	150204
752609	150193
752597	150176
752557	150125
752545	150105
752530	150046
752504	150006
752488	149970
752482	149935
752483	149913
752490	149891
752489	149870
752460	149791
752463	149738
752458	149722
752461	149708
752476	149693
752480	149640
752469	149556
752467	149448
752472	149417
752483	149375
752491	149333
752492	149289
752487	149220
752474	149179
752464	149133
752456	149121
752429	149101
752411	149085
752393	149046
752379	149024
752335	148981
752284	148941
752243	148902
752232	148887
752208	148867
752172	148844
752140	148803
752100	148760
752046	148740
752015	148720
751969	148652
751964	148626
751939	148589
751927	148549
751915	148524
751896	148506
751874	148503
751862	148476
751846	148451
751796	148353
751795	148340
751785	148324
751770	148317
751759	148305
751733	148260
751727	148244
751724	148212
751710	148208
751665	148183
751658	148169
751660	148153
751672	148114
751643	148118
751611	148112
751560	148092
751536	148078
751504	148079
751482	148076
751459	148077
751413	148095
751391	148095
751362	148084
750976	148264
750955	148264
750944	148253
750926	148246
750903	148249
750888	148256
750815	148304
750771	148328
750737	148340
750642	148362
750603	148373
750560	148391
750539	148393
750520	148389
750497	148370
750478	148363
750460	148364
750447	148371
750430	148386
750374	148449
750335	148497
750307	148539
750306	148561
750296	148580
750088	148679
749930	148732
749909	148715
749891	148752
749839	148726
749872	148885
749738	149022
749694	149378
749631	149441
749591	149472
749554	149498
749484	149535
749482	149549
749493	149555
749499	149566
749500	149585
749497	149608
749480	149654
749472	149691
749468	149742
749443	149760
749398	149775
749316	149778
749222	149769
749210	149814
749199	149840
749185	149862
749149	149899
749118	149925
749078	149948
749056	149956
749030	149957
748996	149945
748964	149930
748891	149882
748853	149923
748780	149988
748766	150040
748748	150060
748739	150074
748732	150115
748720	150143
748700	150184
748694	150212
748694	150261
748673	150315
748652	150353
748629	150389
748609	150414
748574	150449
748544	150469
748500	150486
748465	150493
748442	150493
748409	150485
748396	150487
748375	150514
748355	150559
748328	150593
748330	150615
748320	150634
748294	150659
748282	150705
748276	150762
748258	150804
748239	150830
748199	150923
748188	150941
748144	151033
748142	151050
748147	151069
748163	151099
748152	151124
748146	151155
748145	151193
748150	151221
748161	151243
748194	151302
748199	151349
748238	151437
748254	151462
748283	151492
748332	151528
748350	151559
748368	151571
748493	151594
748493	151614
748520	151688
748506	151729
748506	151761
748503	151787
748501	151842
748502	151928
748516	152013
748513	152060
748493	152125
748480	152138
748419	152154
748338	152186
748302	152187
748245	152224
748222	152232
748185	152232
748149	152242
748106	152245
748055	152316
748015	152364
748006	152386
747979	152410
747949	152442
747943	152472
747922	152492
747875	152518
747861	152540
747844	152548
747829	152584
747809	152626
747795	152646
747789	152677
747701	152708
747635	152721
747596	152652
747560	152643
747528	152624
747510	152606
747501	152568
747413	152529
747388	152507
747337	152474
747338	152448
747345	152432
747341	152403
747300	152299
747247	152241
747215	152216
747196	152208
747092	152127
747066	152126
746871	152199
746847	152209
746782	152241
746666	152234
746529	152209
746497	152200
746092	152056
745863	152044
745836	152202
745736	152282
745703	152284
745312	152233
744437	152132
744394	152111
744334	152110
744296	152103
744206	152096
744132	152068
743999	152033
743953	152017
743870	152005
743851	152006
743766	152024
743701	152020
743679	152000
743604	151957
743516	151882
743426	151818
743394	151792
743347	151750
743265	151669
743224	151651
743125	151632
742975	151632
742963	151606
742893	151569
742814	151505
742687	151445
742644	151433
742521	151416
742445	151381
742391	151364
742375	151357
742352	151353
742335	151356
742317	151357
742291	151349
742214	151246
742060	151217
742003	151225
741976	151223
741953	151217
741910	151216
741890	151244
741873	151243
741845	151235
741658	151158
741638	151167
741607	151187
741556	151157
741521	151125
741488	151076
741482	151025
741479	150963
741465	150915
741465	150889
741440	150844
741424	150826
741402	150778
741392	150766
741359	150750
741322	150690
741304	150671
741272	150580
741289	150507
741290	150479
741307	150417
741330	150387
741317	150341
741294	150308
741215	150210
741277	150128
741252	150092
741214	150076
741188	150052
741162	150005
741140	149931
741122	149910
741118	149879
741043	149806
740983	149720
740938	149682
740957	149539
740982	149480
740984	149458
741009	149427
741023	149394
741081	149319
741124	149295
741142	149277
741176	149235
741188	149212
741191	149192
741168	149059
741149	149024
741145	148961
741124	148907
741137	148879
741125	148814
741099	148734
741108	148702
741110	148684
741140	148596
741130	148430
741114	148409
741108	148360
741083	148339
741038	148255
740993	148206
740971	148196
740950	148149
740958	148056
740951	148022
740962	147985
740952	147949
740961	147860
740947	147825
740946	147796
740924	147722
740942	147695
740970	147674
740981	147655
740974	147629
741000	147573
741019	147395
741056	147369
741077	147348
741114	147333
741156	147328
741201	147310
741220	147281
741302	147256
741293	147229
741273	147198
741185	147103
741125	147064
741063	147002
741065	146953
741051	146911
741069	146881
741025	146803
741025	146788
741004	146767
740990	146766
740975	146712
740979	146688
740960	146650
740944	146638
740905	146630
740890	146610
740884	146572
740866	146535
740853	146522
740856	146507
740807	146490
740775	146497
740755	146494
740740	146480
740750	146429
740745	146386
740721	146364
740689	146315
740651	146299
740640	146287
740606	146275
740578	146255
740544	146243
740453	146125
740353	146051
740322	146049
740283	146033
740243	145995
740158	145960
740119	145933
740101	145930
740059	145934
739961	145902
739896	145896
739826	145898
739778	145908
739718	145881
739649	145871
739614	145857
739510	145856
739340	145834
739253	145793
739231	145780
739220	145761
739208	145712
739189	145673
739167	145620
739146	145590
739105	145565
738844	145508
738659	145519
738489	145515
738178	145543
737871	145597
737500	145639
737522	145789
737525	145895
737534	146130
737615	146347
737631	146512
737610	146792
737564	147051
737499	147290
737313	147566
737168	147793
736962	148064
736833	148226
736754	148400
736861	148547
736889	148648
736954	148860
737015	149066
737076	149238
737180	149490
737356	149719
737557	149884
737849	150025
738107	150141
738279	150280
738486	150449
738638	150563
738732	150625
738902	150874
738939	151005
738846	151138
738728	151275
738523	151456
738325	151587
738047	151736
737855	151812
737663	151898
737445	152008
737314	152085
737187	152152
737028	152319
736863	152305
736729	152278
736585	152224
736421	152161
736228	152071
736064	151998
735941	151925
735748	151816
735632	151653
735524	151556
735346	151452
735147	151382
735047	151390
734831	151405
734621	151411
734366	151380
734122	151340
733862	151235
733792	151207
733652	150955
733447	150796
733176	150872
732970	151086
732708	151226
732559	151244
732269	151207
731849	150908
731386	150740
731233	150736
730998	150706
730829	150668
730663	150684
730526	150561
730435	150374
730352	150272
730259	150170
730097	150041
729935	149897
729767	149804
729467	149577
729319	149454
729142	149305
728984	149196
728851	149108
728758	149031
728649	148964
728524	148951
728344	148957
728169	148938
727995	148914
727766	148829
727563	148755
727329	148670
727121	148570
726922	148516
726687	148535
726588	148493
726504	148436
726431	148350
726308	148472
726170	148599
725967	148735
725739	148875
725536	148976
725398	148878
725239	148819
725081	148746
724947	148693
724774	148574
724606	148485
724444	148341
724202	148431
724055	148493
723923	148585
723806	148698
723697	148856
723464	148976
723459	149201
723446	149346
723367	149519
723263	149707
723110	149844
722933	149935
722935	150065
722903	150169
722915	150290
722942	150405
722931	150490
722848	150599
722786	150677
722760	150722
722632	150869
722544	150987
722456	151130
722378	151249
722149	151454
721992	151511
721869	151678
721797	151752
721704	151880
721595	152057
721557	152187
721513	152366
721509	152551
721507	152666
721535	152947
721531	153127
721498	153261
721450	153435
721375	153634
721371	153809
721348	153964
721369	154134
721420	154305
721488	154422
721511	154493
721522	154673
721522	154913
721492	155128
721432	155372
721391	155641
721320	155910
721303	156255
721283	156444
721305	156600
721439	156873
721621	157032
721702	157194
721619	157322
721500	157515
721536	157721
721657	157904
721728	158070
721729	158266
721740	158441
721892	158599
721984	158731
721970	158901
722077	159024
722200	159147
722288	159254
722405	159391
722485	159593
722497	159754
722504	159904
722560	160075
722553	160175
722688	160408
722760	160520
722832	160682
722894	160818
722830	160982
722747	161105
722548	161316
722485	161425
722413	161523
722328	161741
722320	161901
722275	162121
722257	162245
722238	162425
722133	162423
721968	162404
721703	162398
721522	162424
721205	162498
720999	162548
720777	162618
720665	162746
720516	162918
720352	163080
720210	163181
720037	163298
719830	163373
719563	163443
719352	163468
719233	163435
719178	163415
718748	163284
718489	163150
718300	163076
717958	162752
717565	162406
717348	162456
717093	162546
716961	162493
716862	162863
716765	163191
716543	163464
716571	163746
716622	164139
716550	164378
716472	164526
716424	164650
716370	164834
716343	164934
716348	165159
716335	165284
716323	165389
716301	165448
716149	165530
716028	165582
715909	165515
715888	165374
715876	165219
715849	165073
715813	164877
715754	164621
715606	164512
715444	164389
715237	164234
715069	164140
714904	164127
714738	164183
714636	164251
714504	164348
714398	164391
714217	164437
714101	164454
714021	164463
713881	164470
713750	164472
713566	164438
713488	164331
713325	164227
713106	164182
712917	164158
712782	164115
712709	164014
712627	163897
712525	163759
712458	163598
712452	163438
712461	163258
712459	163127
712367	162960
712361	162775
712376	162560
712394	162450
712457	162307
712632	162301
712819	162205
712977	162103
713140	161951
713178	161802
713187	161622
713176	161452
713107	161190
713002	160953
712886	160785
712699	160626
712577	160488
712508	160416
712327	160222
712147	160213
711997	160205
711920	160205
711630	160021
711469	159949
711307	159883
711174	159698
711093	159626
710880	159531
710685	159498
710557	159479
710478	159459
710401	159309
710249	159146
710111	159058
709932	159019
709752	158975
709518	158915
709174	158887
709021	158779
708913	158671
708775	158598
708592	158489
708409	158380
708197	158240
708000	158111
707838	157967
707716	157820
707535	157831
707430	157838
707265	157860
707100	157831
706900	157812
706812	157945
706720	158028
706743	158159
706729	158299
706726	158449
706691	158668
706724	158762
706462	158650
706143	158512
705961	158494
705737	158598
705573	158624
705383	158581
705270	158460
705201	158287
705132	158149
705020	157916
704856	157752
704784	157674
704666	157668
704382	157637
704133	157596
703869	157541
703744	157508
703495	157442
703302	157363
703158	157290
703079	157248
703006	157156
702948	157070
702906	156939
702878	156833
702862	156663
702859	156588
702777	156344
702676	156367
702546	156379
702441	156367
702256	156383
702096	156384
701900	156410
701674	156440
701508	156467
701282	156497
701051	156532
700871	156538
700676	156529
700376	156502
700221	156494
700045	156550
699923	156622
699766	156709
699629	156781
699495	156748
699376	156700
699147	156660
699036	156688
698772	156771
698588	156843
698493	156951
698340	157136
698105	157282
697971	157378
697831	157460
697653	157492
697456	157467
697347	157314
697309	157149
697099	157110
696877	157123
696710	157102
696492	157198
696361	157265
696223	157402
696095	157509
696064	157579
696016	157703
696028	157838
696027	157893
696089	158014
696093	158128
696131	158242
696147	158367
696174	158475
696321	158546
696516	158638
696714	158694
696843	158776
697066	158861
697017	159030
696996	159090
697003	159205
697001	159325
696829	159402
696774	159415
696621	159502
696551	159536
696454	159618
696235	159574
696130	159556
695955	159528
695835	159520
695570	159524
695446	159491
695302	159423
695178	159385
695053	159379
694943	159365
694853	159358
694693	159340
694535	159271
694386	159203
694228	159130
694055	158991
693883	158862
693706	158713
693610	158521
693465	158327
693318	158144
693161	158041
692968	157906
692790	157812
692582	157708
692364	157618
692280	157601
692094	157597
692004	157610
691944	157609
691799	157611
691719	157604
691634	157582
691544	157712
691385	157864
691292	157982
691245	158096
691197	158245
691132	158449
691092	158658
691013	158876
690887	159139
690606	159178
690501	159170
690426	159154
690276	159131
690147	159073
690013	158938
689950	158851
689790	158838
689655	158820
689440	158800
689270	158796
689041	158776
688826	158731
688642	158712
688517	158685
688393	158637
688280	158539
688238	158403
688177	158212
688136	158021
688106	157795
688059	157679
687946	157577
687883	157485
687795	157378
687751	157332
687342	157303
687156	157329
687055	157347
686889	157383
686744	157395
686609	157397
686464	157389
686320	157351
686161	157262
686038	157160
685997	157129
685936	157101
685668	157021
685602	156946
685484	156795
685371	156663
685276	156502
685215	156380
685102	156210
684965	156059
684805	156045
684602	156036
684527	156024
684468	155980
684415	155878
684392	155808
684400	155678
684427	155558
684434	155474
684466	155399
684520	155225
684446	155194
684367	155142
684308	155071
684245	154989
684201	154933
684153	154827
684110	154746
684081	154695
683862	154671
683701	154672
683526	154668
683421	154666
683206	154661
683076	154673
682911	154675
682710	154670
682546	154642
682406	154619
682228	154525
682031	154410
681867	154327
681498	154284
681279	154224
681040	154159
680777	154083
680538	154003
680399	153945
680206	153880
680102	153833
680004	153726
679912	153589
679810	153461
679706	153369
679531	153405
679374	153467
679258	153509
679140	153637
679057	153770
678999	153899
678946	154043
678801	154255
678655	154302
678481	154228
678339	154120
678200	154057
678051	153988
677974	154067
677871	154215
677728	154361
677581	154413
677450	154466
677334	154518
677146	154644
676959	154725
676711	154850
676559	154921
676402	154998
676255	155085
676078	155201
675945	155298
675832	155436
675780	155515
675743	155619
675695	155733
675632	155877
675583	156051
675555	156210
675531	156370
675483	156499
675480	156669
675453	156860
675353	157048
675238	157291
675162	157555
675079	157938
674950	158346
674804	158613
674699	158811
674584	159023
674501	159192
674330	159438
674257	159792
674289	160163
674332	160474
674360	160810
674362	160960
674366	161230
674294	161524
674476	161688
674628	161842
674681	161923
674787	162095
674893	162313
674995	162645
675051	162862
675123	163003
675232	163241
675264	163412
675263	163672
675228	163886
675178	164111
675194	164311
675260	164503
675276	164678
675218	164797
675216	164922
675197	165097
675166	165341
675147	165551
675187	165777
675150	166102
675139	166342
675204	166573
675265	166780
675192	166893
675052	167115
674959	167248
674837	167326
674706	167378
674555	167410
674400	167416
674200	167392
674141	167376
674026	167363
673901	167360
673627	167299
673560	167148
673541	167097
673483	167016
673460	166920
673368	166793
673231	166625
672953	166319
672767	166115
672582	165865
672463	165628
672332	165400
672022	165198
671819	165063
671647	164929
671516	164756
671394	164623
671247	164445
671206	164269
671207	163999
671236	163814
671310	163626
671397	163342
671456	163144
671415	162973
671339	162801
671273	162609
671191	162462
671110	162255
671014	162073
670894	161835
670847	161714
670812	161498
670750	161322
670771	161072
670796	160862
670819	160713
670790	160417
670773	160276
670741	160151
670660	160081
670700	159924
670719	159762
670742	159714
670828	159681
670976	159671
671090	159724
671229	159749
671204	159624
671100	159495
671004	159438
670814	159104
670509	158785
670447	158647
670363	158579
670299	158542
670117	158358
670074	158257
670046	158171
670018	158111
669979	158040
669883	157878
669789	157811
669746	157705
669674	157593
669551	157490
669448	157378
669360	157276
669147	157186
669009	157113
668855	157055
668721	156987
668633	156925
668494	156832
668341	156743
668238	156651
668111	156543
668037	156466
667898	156403
667759	156360
667625	156342
667489	156339
667349	156341
667219	156349
667124	156341
667016	156234
666924	156127
666852	155985
666784	155889
666646	155796
666548	155688
666525	155588
666522	155493
666504	155402
666452	155266
666183	155235
666003	155191
665809	155157
665635	155088
665436	155039
665263	154965
665169	154898
665036	154790
664933	154698
664870	154601
664792	154509
664740	154408
664677	154307
664633	154241
664378	154235
664268	154228
664173	154211
664029	154183
663920	154130
663812	154033
663648	153979
663519	153946
663424	153924
663360	153903
663261	153846
663178	153744
663105	153667
663046	153616
662972	153549
662735	153419
662665	153402
662535	153399
662395	153401
662265	153364
662141	153336
662037	153273
661933	153231
661834	153204
661715	153156
661560	153143
661445	153145
661380	153124
661261	153071
660971	153070
660830	153082
660685	153079
660600	153077
660490	153065
660365	153062
660221	153049
660150	153057
660015	153054
659900	153057
