river_nr	x	y	river
7	732506	280774	rhine
7	732473	280786	rhine
7	732456	280792	rhine
7	732429	280818	rhine
7	732397	280847	rhine
7	732360	280858	rhine
7	732319	280862	rhine
7	732279	280859	rhine
7	732231	280846	rhine
7	732192	280837	rhine
7	732165	280842	rhine
7	732169	280854	rhine
7	732158	280859	rhine
7	732146	280847	rhine
7	732131	280867	rhine
7	732117	280868	rhine
7	732100	280885	rhine
7	732078	280903	rhine
7	732056	280908	rhine
7	732031	280916	rhine
7	732001	280920	rhine
7	731976	280936	rhine
7	731960	280936	rhine
7	731938	280929	rhine
7	731936	280927	rhine
7	731934	280927	rhine
7	731918	280933	rhine
7	731902	280936	rhine
7	731888	280938	rhine
7	731863	280938	rhine
7	731847	280938	rhine
7	731822	280941	rhine
7	731805	280947	rhine
7	731787	280955	rhine
7	731774	280959	rhine
7	731749	280969	rhine
7	731722	280985	rhine
7	731683	281008	rhine
7	731660	281020	rhine
7	731641	281031	rhine
7	731629	281034	rhine
7	731626	281038	rhine
7	731618	281038	rhine
7	731613	281034	rhine
7	731606	281027	rhine
7	731598	281025	rhine
7	731590	281027	rhine
7	731583	281032	rhine
7	731576	281037	rhine
7	731566	281040	rhine
7	731546	281041	rhine
7	731518	281042	rhine
7	731499	281041	rhine
7	731478	281037	rhine
7	731469	281039	rhine
7	731458	281042	rhine
7	731431	281040	rhine
7	731397	281040	rhine
7	731352	281040	rhine
7	731344	281038	rhine
7	731337	281036	rhine
7	731330	281038	rhine
7	731314	281041	rhine
7	731299	281041	rhine
7	731267	281040	rhine
7	731228	281036	rhine
7	731211	281032	rhine
7	731207	281030	rhine
7	731201	281024	rhine
7	731191	281013	rhine
7	731180	281009	rhine
7	731172	281009	rhine
7	731166	281014	rhine
7	731158	281020	rhine
7	731153	281023	rhine
7	731135	281019	rhine
7	731097	281012	rhine
7	731056	281005	rhine
7	731001	280994	rhine
7	730961	280987	rhine
7	730956	280972	rhine
7	730948	280962	rhine
7	730941	280959	rhine
7	730935	280957	rhine
7	730923	280958	rhine
7	730914	280962	rhine
7	730908	280971	rhine
7	730905	280975	rhine
7	730861	280976	rhine
7	730827	280980	rhine
7	730799	280984	rhine
7	730776	280989	rhine
7	730754	280998	rhine
7	730731	281006	rhine
7	730696	280949	rhine
7	730689	280938	rhine
7	730665	280898	rhine
7	730660	280892	rhine
7	730651	280879	rhine
7	730639	280850	rhine
7	730632	280826	rhine
7	730626	280802	rhine
7	730623	280771	rhine
7	730623	280715	rhine
7	730625	280689	rhine
7	730627	280670	rhine
7	730635	280646	rhine
7	730641	280630	rhine
7	730645	280623	rhine
7	730655	280617	rhine
7	730667	280613	rhine
7	730696	280613	rhine
7	730727	280616	rhine
7	730743	280618	rhine
7	730751	280616	rhine
7	730757	280612	rhine
7	730760	280606	rhine
7	730764	280581	rhine
7	730767	280561	rhine
7	730777	280558	rhine
7	730783	280551	rhine
7	730786	280543	rhine
7	730786	280535	rhine
7	730781	280524	rhine
7	730777	280519	rhine
7	730772	280515	rhine
7	730775	280489	rhine
7	730780	280464	rhine
7	730797	280463	rhine
7	730805	280462	rhine
7	730810	280458	rhine
7	730813	280449	rhine
7	730813	280430	rhine
7	730814	280409	rhine
7	730811	280403	rhine
7	730803	280397	rhine
7	730789	280394	rhine
7	730778	280395	rhine
7	730765	280403	rhine
7	730760	280416	rhine
7	730750	280423	rhine
7	730714	280418	rhine
7	730714	280415	rhine
7	730715	280406	rhine
7	730747	280397	rhine
7	730766	280386	rhine
7	730776	280363	rhine
7	730855	280366	rhine
7	730870	280367	rhine
7	730867	280351	rhine
7	730845	280350	rhine
7	730809	280348	rhine
7	730770	280347	rhine
7	730741	280346	rhine
7	730716	280341	rhine
7	730694	280337	rhine
7	730686	280287	rhine
7	730679	280238	rhine
7	730693	280240	rhine
7	730725	280249	rhine
7	730757	280260	rhine
7	730784	280269	rhine
7	730804	280221	rhine
7	730776	280213	rhine
7	730753	280206	rhine
7	730723	280198	rhine
7	730712	280195	rhine
7	730702	280189	rhine
7	730697	280184	rhine
7	730695	280176	rhine
7	730673	280064	rhine
7	730670	280046	rhine
7	730667	280032	rhine
7	730679	280031	rhine
7	730689	280030	rhine
7	730712	280037	rhine
7	730761	280052	rhine
7	730794	280062	rhine
7	730800	280062	rhine
7	730816	280023	rhine
7	730761	280003	rhine
7	730717	279988	rhine
7	730728	279956	rhine
7	730748	279962	rhine
7	730782	279973	rhine
7	730812	279983	rhine
7	730831	279992	rhine
7	730850	280005	rhine
7	730863	280017	rhine
7	730872	280032	rhine
7	730878	280047	rhine
7	730883	280063	rhine
7	730888	280097	rhine
7	730897	280155	rhine
7	730912	280257	rhine
7	730918	280293	rhine
7	730921	280314	rhine
7	730919	280319	rhine
7	730918	280324	rhine
7	730922	280331	rhine
7	730929	280333	rhine
7	730935	280331	rhine
7	730940	280325	rhine
7	730940	280317	rhine
7	730936	280312	rhine
7	730933	280292	rhine
7	730931	280279	rhine
7	730911	280143	rhine
7	730903	280089	rhine
7	730899	280062	rhine
7	730890	280027	rhine
7	730892	279994	rhine
7	730897	279960	rhine
7	730906	279914	rhine
7	730916	279877	rhine
7	730927	279849	rhine
7	730946	279822	rhine
7	730950	279811	rhine
7	730966	279774	rhine
7	730983	279746	rhine
7	731000	279722	rhine
7	731016	279704	rhine
7	731035	279687	rhine
7	731040	279680	rhine
7	731040	279674	rhine
7	731036	279661	rhine
7	731024	279633	rhine
7	731008	279604	rhine
7	730992	279582	rhine
7	730980	279566	rhine
7	730941	279536	rhine
7	730934	279525	rhine
7	730931	279513	rhine
7	730932	279502	rhine
7	730929	279490	rhine
7	730931	279475	rhine
7	730928	279466	rhine
7	730920	279460	rhine
7	730909	279454	rhine
7	730887	279448	rhine
7	730876	279443	rhine
7	730867	279435	rhine
7	730912	279366	rhine
7	730920	279360	rhine
7	730950	279350	rhine
7	730959	279350	rhine
7	730965	279355	rhine
7	731003	279456	rhine
7	731028	279446	rhine
7	731039	279440	rhine
7	731047	279436	rhine
7	731053	279434	rhine
7	731061	279436	rhine
7	731072	279442	rhine
7	731082	279451	rhine
7	731087	279460	rhine
7	731089	279470	rhine
7	731086	279483	rhine
7	731080	279493	rhine
7	731053	279520	rhine
7	731046	279531	rhine
7	731043	279540	rhine
7	731043	279548	rhine
7	731047	279562	rhine
7	731072	279634	rhine
7	731078	279639	rhine
7	731088	279637	rhine
7	731110	279614	rhine
7	731115	279611	rhine
7	731130	279610	rhine
7	731142	279604	rhine
7	731144	279599	rhine
7	731143	279584	rhine
7	731145	279577	rhine
7	731208	279509	rhine
7	731216	279499	rhine
7	731219	279492	rhine
7	731218	279487	rhine
7	731215	279482	rhine
7	731206	279475	rhine
7	731188	279466	rhine
7	731154	279456	rhine
7	731122	279465	rhine
7	731111	279468	rhine
7	731106	279466	rhine
7	731101	279459	rhine
7	731093	279448	rhine
7	731084	279438	rhine
7	731073	279430	rhine
7	731057	279420	rhine
7	731061	279417	rhine
7	731080	279413	rhine
7	731100	279404	rhine
7	731109	279403	rhine
7	731125	279406	rhine
7	731138	279412	rhine
7	731151	279421	rhine
7	731171	279444	rhine
7	731186	279454	rhine
7	731212	279466	rhine
7	731219	279472	rhine
7	731225	279475	rhine
7	731229	279475	rhine
7	731237	279471	rhine
7	731248	279465	rhine
7	731275	279440	rhine
7	731289	279420	rhine
7	731308	279396	rhine
7	731393	279288	rhine
7	731496	279171	rhine
7	731514	279152	rhine
7	731528	279143	rhine
7	731539	279139	rhine
7	731556	279138	rhine
7	731577	279130	rhine
7	731587	279128	rhine
7	731601	279130	rhine
7	731609	279131	rhine
7	731623	279127	rhine
7	731665	279107	rhine
7	731684	279103	rhine
7	731688	279098	rhine
7	731691	279085	rhine
7	731688	279076	rhine
7	731683	279066	rhine
7	731665	279028	rhine
7	731645	278993	rhine
7	731626	278969	rhine
7	731624	278962	rhine
7	731623	278957	rhine
7	731651	278942	rhine
7	731670	278925	rhine
7	731679	278923	rhine
7	731687	278928	rhine
7	731688	278949	rhine
7	731692	279000	rhine
7	731698	279081	rhine
7	731699	279091	rhine
7	731703	279099	rhine
7	731711	279105	rhine
7	731724	279109	rhine
7	731738	279107	rhine
7	731755	279101	rhine
7	731778	279093	rhine
7	731799	279087	rhine
7	731859	279070	rhine
7	731868	279065	rhine
7	731877	279057	rhine
7	731887	279044	rhine
7	731895	279031	rhine
7	731900	279018	rhine
7	731892	279015	rhine
7	731868	279023	rhine
7	731811	279049	rhine
7	731788	279056	rhine
7	731772	279059	rhine
7	731764	279055	rhine
7	731756	279035	rhine
7	731747	278985	rhine
7	731747	278967	rhine
7	731747	278948	rhine
7	731748	278929	rhine
7	731755	278900	rhine
7	731759	278889	rhine
7	731765	278878	rhine
7	731772	278874	rhine
7	731783	278872	rhine
7	731801	278872	rhine
7	731808	278876	rhine
7	731817	278881	rhine
7	731849	278883	rhine
7	731882	278877	rhine
7	731907	278866	rhine
7	731943	278862	rhine
7	731960	278862	rhine
7	731978	278863	rhine
7	731994	278867	rhine
7	732034	278879	rhine
7	732031	278890	rhine
7	732045	278909	rhine
7	732050	278919	rhine
7	732051	278934	rhine
7	732044	278956	rhine
7	732039	278952	rhine
7	732023	278972	rhine
7	731999	278994	rhine
7	731982	279007	rhine
7	731962	279019	rhine
7	731937	279028	rhine
7	731923	279034	rhine
7	731917	279038	rhine
7	731915	279044	rhine
7	731916	279048	rhine
7	731925	279054	rhine
7	731936	279059	rhine
7	731943	279060	rhine
7	731955	279058	rhine
7	731972	279051	rhine
7	731999	279035	rhine
7	732020	279020	rhine
7	732041	279001	rhine
7	732067	278970	rhine
7	732084	278948	rhine
7	732095	278924	rhine
7	732100	278920	rhine
7	732108	278917	rhine
7	732131	278915	rhine
7	732164	278919	rhine
7	732195	278922	rhine
7	732214	278925	rhine
7	732233	278923	rhine
7	732251	278916	rhine
7	732258	278914	rhine
7	732265	278919	rhine
7	732301	278883	rhine
7	732316	278868	rhine
7	732336	278848	rhine
7	732356	278829	rhine
7	732379	278814	rhine
7	732402	278804	rhine
7	732429	278794	rhine
7	732454	278784	rhine
7	732469	278778	rhine
7	732496	278765	rhine
7	732515	278752	rhine
7	732526	278745	rhine
7	732536	278741	rhine
7	732553	278738	rhine
7	732566	278735	rhine
7	732578	278730	rhine
7	732598	278720	rhine
7	732631	278704	rhine
7	732649	278695	rhine
7	732660	278691	rhine
7	732673	278692	rhine
7	732685	278694	rhine
7	732691	278691	rhine
7	732696	278685	rhine
7	732699	278678	rhine
7	732698	278672	rhine
7	732697	278664	rhine
7	732699	278654	rhine
7	732706	278644	rhine
7	732723	278625	rhine
7	732748	278598	rhine
7	732775	278572	rhine
7	732797	278556	rhine
7	732814	278547	rhine
7	732832	278541	rhine
7	732861	278535	rhine
7	732881	278533	rhine
7	732897	278531	rhine
7	732907	278531	rhine
7	732922	278536	rhine
7	732932	278544	rhine
7	732938	278548	rhine
7	732945	278551	rhine
7	732961	278552	rhine
7	732970	278550	rhine
7	732982	278546	rhine
7	732991	278543	rhine
7	733005	278538	rhine
7	733011	278539	rhine
7	733024	278540	rhine
7	733037	278546	rhine
7	733043	278546	rhine
7	733052	278546	rhine
7	733066	278542	rhine
7	733084	278538	rhine
7	733090	278536	rhine
7	733092	278532	rhine
7	733096	278526	rhine
7	733103	278534	rhine
7	733111	278543	rhine
7	733114	278546	rhine
7	733120	278552	rhine
7	733134	278558	rhine
7	733147	278561	rhine
7	733175	278561	rhine
7	733193	278559	rhine
7	733207	278557	rhine
7	733212	278557	rhine
7	733235	278579	rhine
7	733235	278593	rhine
7	733231	278613	rhine
7	733228	278627	rhine
7	733238	278634	rhine
7	733243	278626	rhine
7	733246	278620	rhine
7	733249	278615	rhine
7	733253	278608	rhine
7	733254	278604	rhine
7	733255	278594	rhine
7	733257	278589	rhine
7	733259	278582	rhine
7	733265	278576	rhine
7	733285	278550	rhine
7	733297	278536	rhine
7	733293	278529	rhine
7	733298	278524	rhine
7	733294	278516	rhine
7	733297	278512	rhine
7	733303	278518	rhine
7	733310	278511	rhine
7	733279	278490	rhine
7	733263	278479	rhine
7	733264	278477	rhine
7	733266	278475	rhine
7	733276	278481	rhine
7	733284	278486	rhine
7	733296	278488	rhine
7	733311	278486	rhine
7	733319	278481	rhine
7	733324	278472	rhine
7	733329	278463	rhine
7	733332	278449	rhine
7	733336	278429	rhine
7	733342	278416	rhine
7	733351	278405	rhine
7	733375	278382	rhine
7	733385	278373	rhine
7	733392	278364	rhine
7	733399	278350	rhine
7	733411	278327	rhine
7	733425	278306	rhine
7	733444	278282	rhine
7	733445	278275	rhine
7	733447	278262	rhine
7	733466	278257	rhine
7	733472	278251	rhine
7	733493	278231	rhine
7	733499	278226	rhine
7	733510	278216	rhine
7	733526	278205	rhine
7	733539	278197	rhine
7	733546	278194	rhine
7	733550	278200	rhine
7	733556	278199	rhine
7	733564	278194	rhine
7	733582	278183	rhine
7	733588	278180	rhine
7	733599	278174	rhine
7	733599	278171	rhine
7	733600	278160	rhine
7	733603	278158	rhine
7	733617	278153	rhine
7	733636	278147	rhine
7	733650	278139	rhine
7	733660	278131	rhine
7	733675	278115	rhine
7	733695	278094	rhine
7	733711	278079	rhine
7	733724	278070	rhine
7	733739	278063	rhine
7	733761	278052	rhine
7	733786	278042	rhine
7	733806	278037	rhine
7	733822	278040	rhine
7	733841	278043	rhine
7	733849	278040	rhine
7	733852	278036	rhine
7	733853	278029	rhine
7	733851	278022	rhine
7	733848	278015	rhine
7	733843	278008	rhine
7	733838	278004	rhine
7	733828	278000	rhine
7	733818	277997	rhine
7	733816	277990	rhine
7	733819	277982	rhine
7	733850	277929	rhine
7	733871	277902	rhine
7	733879	277896	rhine
7	733885	277892	rhine
7	733891	277887	rhine
7	733902	277881	rhine
7	733915	277876	rhine
7	733931	277871	rhine
7	733941	277872	rhine
7	733967	277874	rhine
7	733994	277871	rhine
7	734004	277870	rhine
7	734051	277860	rhine
7	734063	277857	rhine
7	734075	277850	rhine
7	734077	277846	rhine
7	734077	277840	rhine
7	734073	277832	rhine
7	734067	277823	rhine
7	734065	277819	rhine
7	734065	277810	rhine
7	734068	277800	rhine
7	734072	277792	rhine
7	734079	277781	rhine
7	734097	277761	rhine
7	734116	277746	rhine
7	734133	277735	rhine
7	734146	277726	rhine
7	734158	277719	rhine
7	734172	277712	rhine
7	734188	277704	rhine
7	734203	277698	rhine
7	734231	277685	rhine
7	734252	277673	rhine
7	734260	277671	rhine
7	734264	277671	rhine
7	734267	277670	rhine
7	734282	277666	rhine
7	734291	277658	rhine
7	734305	277640	rhine
7	734317	277625	rhine
7	734326	277613	rhine
7	734343	277594	rhine
7	734352	277589	rhine
7	734354	277588	rhine
7	734361	277584	rhine
7	734375	277583	rhine
7	734381	277580	rhine
7	734388	277578	rhine
7	734397	277573	rhine
7	734427	277557	rhine
7	734472	277539	rhine
7	734497	277535	rhine
7	734543	277537	rhine
7	734608	277532	rhine
7	734655	277550	rhine
7	734669	277566	rhine
7	734691	277611	rhine
7	734720	277643	rhine
7	734733	277669	rhine
7	734827	277634	rhine
7	734862	277592	rhine
7	734876	277572	rhine
7	734865	277562	rhine
7	734853	277527	rhine
7	734854	277500	rhine
7	734879	277465	rhine
7	734884	277449	rhine
7	734890	277440	rhine
7	734898	277433	rhine
7	734943	277407	rhine
7	734975	277387	rhine
7	734994	277374	rhine
7	735030	277358	rhine
7	735112	277330	rhine
7	735132	277321	rhine
7	735145	277324	rhine
7	735183	277313	rhine
7	735207	277310	rhine
7	735223	277312	rhine
7	735240	277314	rhine
7	735252	277315	rhine
7	735281	277316	rhine
7	735324	277326	rhine
7	735336	277338	rhine
7	735346	277351	rhine
7	735360	277356	rhine
7	735431	277355	rhine
7	735472	277365	rhine
7	735494	277355	rhine
7	735503	277354	rhine
7	735511	277346	rhine
7	735510	277333	rhine
7	735505	277315	rhine
7	735495	277301	rhine
7	735513	277295	rhine
7	735518	277293	rhine
7	735520	277294	rhine
7	735525	277297	rhine
7	735528	277300	rhine
7	735553	277291	rhine
7	735556	277290	rhine
7	735584	277287	rhine
7	735612	277288	rhine
7	735631	277290	rhine
7	735636	277290	rhine
7	735641	277291	rhine
7	735677	277290	rhine
7	735710	277281	rhine
7	735757	277254	rhine
7	735767	277248	rhine
7	735781	277244	rhine
7	735802	277238	rhine
7	735825	277236	rhine
7	735864	277225	rhine
7	735869	277215	rhine
7	735926	277190	rhine
7	735934	277200	rhine
7	735992	277160	rhine
7	736055	277122	rhine
7	736079	277108	rhine
7	736098	277081	rhine
7	736117	277058	rhine
7	736145	277032	rhine
7	736152	277026	rhine
7	736157	277021	rhine
7	736173	277004	rhine
7	736182	276995	rhine
7	736209	276966	rhine
7	736220	276954	rhine
7	736228	276944	rhine
7	736257	276916	rhine
7	736264	276909	rhine
7	736283	276894	rhine
7	736301	276880	rhine
7	736368	276829	rhine
7	736413	276812	rhine
7	736440	276805	rhine
7	736478	276795	rhine
7	736496	276793	rhine
7	736515	276794	rhine
7	736518	276793	rhine
7	736524	276790	rhine
7	736537	276783	rhine
7	736539	276781	rhine
7	736551	276771	rhine
7	736562	276756	rhine
7	736591	276715	rhine
7	736622	276685	rhine
7	736634	276676	rhine
7	736644	276668	rhine
7	736650	276663	rhine
7	736687	276635	rhine
7	736738	276599	rhine
7	736748	276592	rhine
7	736762	276585	rhine
7	736774	276579	rhine
7	736791	276573	rhine
7	736824	276562	rhine
7	736833	276559	rhine
7	736866	276542	rhine
7	736880	276536	rhine
7	736895	276531	rhine
7	736938	276517	rhine
7	736983	276502	rhine
7	737014	276487	rhine
7	737093	276449	rhine
7	737132	276430	rhine
7	737207	276398	rhine
7	737247	276376	rhine
7	737264	276369	rhine
7	737294	276364	rhine
7	737303	276362	rhine
7	737304	276354	rhine
7	737315	276345	rhine
7	737321	276351	rhine
7	737332	276342	rhine
7	737344	276340	rhine
7	737356	276334	rhine
7	737364	276327	rhine
7	737375	276317	rhine
7	737387	276316	rhine
7	737404	276312	rhine
7	737422	276349	rhine
7	737436	276345	rhine
7	737431	276321	rhine
7	737495	276295	rhine
7	737502	276284	rhine
7	737528	276269	rhine
7	737577	276326	rhine
7	737514	276378	rhine
7	737503	276366	rhine
7	737497	276375	rhine
7	737514	276406	rhine
7	737519	276410	rhine
7	737524	276411	rhine
7	737528	276411	rhine
7	737537	276381	rhine
7	737539	276376	rhine
7	737569	276350	rhine
7	737578	276343	rhine
7	737592	276328	rhine
7	737644	276249	rhine
7	737650	276241	rhine
7	737672	276214	rhine
7	737699	276193	rhine
7	737707	276187	rhine
7	737719	276179	rhine
7	737740	276165	rhine
7	737745	276162	rhine
7	737767	276148	rhine
7	737843	276104	rhine
7	737857	276096	rhine
7	737868	276089	rhine
7	737910	276066	rhine
7	737931	276059	rhine
7	737962	276056	rhine
7	737968	276056	rhine
7	737981	276055	rhine
7	737998	276049	rhine
7	738012	276045	rhine
7	738052	276027	rhine
7	738064	276023	rhine
7	738070	276020	rhine
7	738077	276016	rhine
7	738085	276013	rhine
7	738102	276004	rhine
7	738106	276003	rhine
7	738110	276001	rhine
7	738157	275977	rhine
7	738218	275941	rhine
7	738268	275907	rhine
7	738280	275896	rhine
7	738284	275893	rhine
7	738306	275875	rhine
7	738351	275830	rhine
7	738355	275826	rhine
7	738362	275817	rhine
7	738364	275814	rhine
7	738376	275799	rhine
7	738379	275795	rhine
7	738384	275789	rhine
7	738404	275770	rhine
7	738430	275754	rhine
7	738438	275749	rhine
7	738442	275747	rhine
7	738472	275732	rhine
7	738493	275732	rhine
7	738498	275732	rhine
7	738500	275731	rhine
7	738504	275730	rhine
7	738510	275724	rhine
7	738520	275714	rhine
7	738533	275701	rhine
7	738543	275691	rhine
7	738547	275687	rhine
7	738561	275678	rhine
7	738579	275667	rhine
7	738597	275658	rhine
7	738613	275653	rhine
7	738631	275648	rhine
7	738638	275646	rhine
7	738643	275646	rhine
7	738650	275648	rhine
7	738658	275650	rhine
7	738660	275651	rhine
7	738664	275653	rhine
7	738678	275662	rhine
7	738691	275657	rhine
7	738704	275652	rhine
7	738718	275647	rhine
7	738731	275645	rhine
7	738748	275635	rhine
7	738767	275623	rhine
7	738781	275620	rhine
7	738793	275619	rhine
7	738802	275619	rhine
7	738807	275618	rhine
7	738818	275614	rhine
7	738834	275602	rhine
7	738858	275568	rhine
7	738867	275566	rhine
7	738871	275565	rhine
7	738874	275562	rhine
7	738881	275557	rhine
7	738884	275552	rhine
7	738893	275537	rhine
7	738896	275533	rhine
7	738904	275525	rhine
7	738921	275514	rhine
7	738939	275503	rhine
7	738943	275494	rhine
7	738952	275481	rhine
7	738956	275476	rhine
7	738967	275466	rhine
7	738974	275460	rhine
7	738982	275455	rhine
7	738988	275447	rhine
7	738997	275443	rhine
7	739009	275439	rhine
7	739016	275436	rhine
7	739029	275427	rhine
7	739035	275419	rhine
7	739045	275413	rhine
7	739056	275406	rhine
7	739075	275395	rhine
7	739084	275406	rhine
7	739095	275397	rhine
7	739106	275383	rhine
7	739099	275367	rhine
7	739105	275362	rhine
7	739117	275371	rhine
7	739120	275369	rhine
7	739124	275358	rhine
7	739131	275349	rhine
7	739142	275340	rhine
7	739160	275328	rhine
7	739169	275322	rhine
7	739178	275316	rhine
7	739185	275312	rhine
7	739196	275309	rhine
7	739204	275307	rhine
7	739207	275308	rhine
7	739220	275313	rhine
7	739239	275314	rhine
7	739246	275316	rhine
7	739255	275325	rhine
7	739258	275328	rhine
7	739283	275326	rhine
7	739309	275319	rhine
7	739325	275312	rhine
7	739346	275300	rhine
7	739349	275299	rhine
7	739356	275288	rhine
7	739366	275274	rhine
7	739378	275257	rhine
7	739387	275249	rhine
7	739400	275239	rhine
7	739416	275229	rhine
7	739422	275238	rhine
7	739443	275232	rhine
7	739517	275170	rhine
7	739510	275162	rhine
7	739520	275153	rhine
7	739532	275165	rhine
7	739572	275131	rhine
7	739615	275195	rhine
7	739654	275166	rhine
7	739622	275120	rhine
7	739686	275074	rhine
7	739707	275106	rhine
7	739709	275113	rhine
7	739710	275119	rhine
7	739704	275140	rhine
7	739699	275149	rhine
7	739681	275176	rhine
7	739659	275192	rhine
7	739665	275199	rhine
7	739672	275203	rhine
7	739675	275202	rhine
7	739685	275196	rhine
7	739700	275179	rhine
7	739721	275141	rhine
7	739729	275114	rhine
7	739729	275083	rhine
7	739761	275064	rhine
7	739799	275051	rhine
7	739801	275043	rhine
7	739802	275026	rhine
7	739814	275019	rhine
7	739818	275017	rhine
7	739840	275007	rhine
7	739850	275003	rhine
7	739893	274989	rhine
7	739912	274980	rhine
7	739929	274965	rhine
7	739946	274950	rhine
7	739959	274921	rhine
7	739976	274883	rhine
7	739997	274853	rhine
7	740017	274834	rhine
7	740035	274814	rhine
7	740053	274818	rhine
7	740074	274819	rhine
7	740090	274811	rhine
7	740106	274814	rhine
7	740120	274800	rhine
7	740118	274782	rhine
7	740180	274722	rhine
7	740188	274729	rhine
7	740204	274715	rhine
7	740218	274724	rhine
7	740246	274695	rhine
7	740258	274703	rhine
7	740283	274680	rhine
7	740293	274679	rhine
7	740301	274672	rhine
7	740305	274664	rhine
7	740305	274645	rhine
7	740324	274626	rhine
7	740308	274611	rhine
7	740316	274603	rhine
7	740330	274582	rhine
7	740375	274579	rhine
7	740382	274568	rhine
7	740375	274551	rhine
7	740378	274544	rhine
7	740387	274528	rhine
7	740388	274525	rhine
7	740394	274515	rhine
7	740405	274499	rhine
7	740407	274496	rhine
7	740411	274491	rhine
7	740416	274486	rhine
7	740422	274480	rhine
7	740425	274477	rhine
7	740433	274472	rhine
7	740441	274462	rhine
7	740446	274451	rhine
7	740452	274444	rhine
7	740459	274437	rhine
7	740462	274435	rhine
7	740467	274431	rhine
7	740475	274426	rhine
7	740489	274421	rhine
7	740498	274413	rhine
7	740504	274409	rhine
7	740506	274406	rhine
7	740505	274395	rhine
7	740505	274393	rhine
7	740510	274390	rhine
7	740522	274382	rhine
7	740525	274380	rhine
7	740527	274375	rhine
7	740529	274364	rhine
7	740529	274358	rhine
7	740531	274348	rhine
7	740535	274341	rhine
7	740541	274329	rhine
7	740550	274315	rhine
7	740552	274312	rhine
7	740555	274308	rhine
7	740562	274299	rhine
7	740577	274280	rhine
7	740586	274273	rhine
7	740596	274271	rhine
7	740605	274266	rhine
7	740610	274263	rhine
7	740616	274258	rhine
7	740622	274253	rhine
7	740636	274240	rhine
7	740640	274237	rhine
7	740657	274222	rhine
7	740664	274215	rhine
7	740685	274201	rhine
7	740697	274193	rhine
7	740707	274186	rhine
7	740711	274184	rhine
7	740725	274178	rhine
7	740731	274174	rhine
7	740742	274168	rhine
7	740760	274153	rhine
7	740761	274152	rhine
7	740764	274150	rhine
7	740766	274149	rhine
7	740768	274147	rhine
7	740775	274143	rhine
7	740783	274138	rhine
7	740788	274135	rhine
7	740812	274119	rhine
7	740819	274115	rhine
7	740825	274108	rhine
7	740826	274107	rhine
7	740829	274105	rhine
7	740844	274089	rhine
7	740859	274078	rhine
7	740865	274073	rhine
7	740869	274070	rhine
7	740875	274063	rhine
7	740877	274062	rhine
7	740881	274058	rhine
7	740897	274042	rhine
7	740898	274041	rhine
7	740919	274020	rhine
7	740935	274005	rhine
7	740941	274000	rhine
7	740975	273972	rhine
7	740980	273968	rhine
7	740984	273964	rhine
7	740991	273955	rhine
7	741000	273948	rhine
7	741005	273946	rhine
7	741008	273944	rhine
7	741014	273937	rhine
7	741023	273927	rhine
7	741026	273924	rhine
7	741037	273917	rhine
7	741043	273914	rhine
7	741046	273911	rhine
7	741065	273900	rhine
7	741077	273890	rhine
7	741086	273883	rhine
7	741105	273865	rhine
7	741116	273854	rhine
7	741125	273845	rhine
7	741159	273816	rhine
7	741182	273796	rhine
7	741190	273788	rhine
7	741204	273775	rhine
7	741217	273762	rhine
7	741221	273758	rhine
7	741240	273740	rhine
7	741251	273729	rhine
7	741256	273723	rhine
7	741269	273712	rhine
7	741271	273709	rhine
7	741274	273706	rhine
7	741279	273701	rhine
7	741285	273694	rhine
7	741296	273683	rhine
7	741306	273671	rhine
7	741353	273625	rhine
7	741372	273608	rhine
7	741420	273574	rhine
7	741418	273564	rhine
7	741440	273551	rhine
7	741449	273569	rhine
7	741494	273544	rhine
7	741510	273543	rhine
7	741527	273530	rhine
7	741539	273545	rhine
7	741559	273529	rhine
7	741539	273506	rhine
7	741577	273476	rhine
7	741617	273434	rhine
7	741628	273442	rhine
7	741664	273406	rhine
7	741673	273419	rhine
7	741684	273419	rhine
7	741661	273380	rhine
7	741676	273367	rhine
7	741699	273374	rhine
7	741709	273386	rhine
7	741708	273365	rhine
7	741714	273360	rhine
7	741724	273353	rhine
7	741719	273344	rhine
7	741740	273314	rhine
7	741746	273315	rhine
7	741782	273282	rhine
7	741803	273269	rhine
7	741798	273261	rhine
7	741832	273244	rhine
7	741846	273232	rhine
7	741852	273237	rhine
7	741857	273232	rhine
7	741854	273224	rhine
7	741864	273215	rhine
7	741873	273192	rhine
7	741883	273188	rhine
7	741904	273188	rhine
7	741924	273164	rhine
7	741936	273154	rhine
7	741971	273122	rhine
7	741990	273106	rhine
7	742015	273090	rhine
7	742024	273083	rhine
7	742038	273072	rhine
7	742049	273072	rhine
7	742075	273065	rhine
7	742120	273036	rhine
7	742123	273034	rhine
7	742135	273027	rhine
7	742150	273020	rhine
7	742156	273017	rhine
7	742162	273017	rhine
7	742172	273011	rhine
7	742181	272996	rhine
7	742214	272976	rhine
7	742250	272952	rhine
7	742259	272948	rhine
7	742263	272947	rhine
7	742271	272945	rhine
7	742279	272941	rhine
7	742322	272914	rhine
7	742355	272897	rhine
7	742365	272891	rhine
7	742403	272871	rhine
7	742445	272847	rhine
7	742465	272830	rhine
7	742482	272813	rhine
7	742500	272801	rhine
7	742510	272792	rhine
7	742513	272791	rhine
7	742531	272779	rhine
