#######river number and name
#1 Orbe
#2 Talent
#3 Mentue
#4 Areuse
#5 
#6 
#7 Broye
#8 Suze
#9 La jogne
#10 Sarine
#11 Glane
#12 Aare
#13 Guerbe
#14 Simme
#15 Kander
#16 Aare
#17 Luetschine
#18 Schwarze Luetschine
#19 Aare
#20 Rhein
#21 Rhein
#22 Vorderrhein
#23 Sense
#24 Landquart
#25 Birs
#26 La Sorne
#27 Scheulte
#28 Ergolz
#29 Sissle
#30 Aare
#31 Langete
#32 Wigger
#33 Suhr
#34 Aa
#35 Grosse Emme
#36 Ilfis
#37 Kleine Emme
#38 Sitter
#39 Entlen
#40 Reuss
#41 Sarner Aa
#42 Aa
#43 Reuss
#44 Schaechen
#45 Muota
#46 Sihl
#47 Glatt
#48 Limmat
#49 Thur
#50 Murg
#51 Toess
#52 Linth
#53 Waegitaler Aa
#54 Linth
#55 Sernf
#56 Hinterrhein
#57 Landwasser
#58 Albula
#59 Ragn da Ferrera
#60 Vispa
#61 Drance
#62 La Borgne
#63 La Liene
#64 La Vieze
#65 Grande Eau
#66 Venoge
#67 Rhone
#68 Rhone
#69 Doubs
#70 Ticino
#71 Moesa
#72 Diveria
#73 Cassarate
#74 Maggia
#75 Mera
#76 Poschiavino
#77 Flaz
#78 Spoel
#79 En
#80 Breggia			
#81 Faloppia			
#82 Etsch			
#83 Etsch			
#############################			
river_nr	x	y	river
42	680945	184210	rhine
42	680948	184201	rhine
42	680949	184189	rhine
42	680944	184176	rhine
42	680940	184171	rhine
42	680927	184163	rhine
42	680908	184152	rhine
42	680900	184143	rhine
42	680892	184121	rhine
42	680874	184067	rhine
42	680865	184057	rhine
42	680849	184051	rhine
42	680827	184043	rhine
42	680810	184027	rhine
42	680806	184020	rhine
42	680801	184016	rhine
42	680771	183983	rhine
42	680767	183976	rhine
42	680750	183938	rhine
42	680743	183927	rhine
42	680739	183922	rhine
42	680725	183909	rhine
42	680687	183869	rhine
42	680678	183861	rhine
42	680674	183858	rhine
42	680658	183851	rhine
42	680648	183849	rhine
42	680642	183846	rhine
42	680634	183828	rhine
42	680629	183803	rhine
42	680632	183790	rhine
42	680633	183784	rhine
42	680639	183772	rhine
42	680645	183762	rhine
42	680647	183758	rhine
42	680647	183752	rhine
42	680641	183734	rhine
42	680640	183730	rhine
42	680626	183705	rhine
42	680615	183698	rhine
42	680593	183694	rhine
42	680579	183692	rhine
42	680557	183684	rhine
42	680553	183682	rhine
42	680543	183670	rhine
42	680539	183661	rhine
42	680537	183652	rhine
42	680536	183640	rhine
42	680536	183637	rhine
42	680535	183630	rhine
42	680532	183624	rhine
42	680531	183621	rhine
42	680521	183605	rhine
42	680517	183602	rhine
42	680514	183598	rhine
42	680498	183585	rhine
42	680476	183575	rhine
42	680459	183570	rhine
42	680456	183567	rhine
42	680455	183561	rhine
42	680458	183551	rhine
42	680459	183543	rhine
42	680452	183530	rhine
42	680438	183522	rhine
42	680415	183513	rhine
42	680404	183502	rhine
42	680391	183484	rhine
42	680376	183475	rhine
42	680351	183467	rhine
42	680334	183462	rhine
42	680301	183433	rhine
42	680248	183386	rhine
42	680221	183359	rhine
42	680213	183354	rhine
42	680193	183347	rhine
42	680171	183335	rhine
42	680154	183327	rhine
42	680142	183311	rhine
42	680124	183300	rhine
42	680097	183280	rhine
42	680091	183277	rhine
42	680089	183276	rhine
42	680081	183274	rhine
42	680070	183275	rhine
42	680039	183277	rhine
42	680012	183272	rhine
42	679987	183258	rhine
42	679970	183249	rhine
42	679914	183218	rhine
42	679891	183208	rhine
42	679866	183202	rhine
42	679860	183201	rhine
42	679829	183192	rhine
42	679813	183180	rhine
42	679786	183162	rhine
42	679766	183155	rhine
42	679737	183150	rhine
42	679712	183143	rhine
42	679695	183136	rhine
42	679679	183122	rhine
42	679669	183113	rhine
42	679656	183106	rhine
42	679650	183105	rhine
42	679639	183103	rhine
42	679619	183108	rhine
42	679602	183113	rhine
42	679581	183113	rhine
42	679556	183105	rhine
42	679530	183098	rhine
42	679506	183091	rhine
42	679475	183090	rhine
42	679429	183089	rhine
42	679405	183085	rhine
42	679379	183079	rhine
42	679361	183069	rhine
42	679352	183068	rhine
42	679343	183069	rhine
42	679316	183082	rhine
42	679305	183082	rhine
42	679294	183073	rhine
42	679280	183049	rhine
42	679277	183041	rhine
42	679267	183025	rhine
42	679264	183021	rhine
42	679252	183014	rhine
42	679249	183013	rhine
42	679223	183010	rhine
42	679204	183003	rhine
42	679199	183000	rhine
42	679184	182991	rhine
42	679157	182975	rhine
42	679140	182967	rhine
42	679123	182968	rhine
42	679102	182975	rhine
42	679084	182972	rhine
42	679082	182972	rhine
42	679064	182973	rhine
42	679053	182975	rhine
42	679032	182980	rhine
42	679017	182986	rhine
42	679005	182993	rhine
42	678989	182996	rhine
42	678970	182994	rhine
42	678932	182984	rhine
42	678907	182979	rhine
42	678897	182981	rhine
42	678889	182983	rhine
42	678880	182988	rhine
42	678870	183000	rhine
42	678861	183011	rhine
42	678846	183014	rhine
42	678810	183017	rhine
42	678790	183024	rhine
42	678775	183029	rhine
42	678759	183024	rhine
42	678735	183011	rhine
42	678720	183004	rhine
42	678711	183000	rhine
42	678695	182994	rhine
42	678681	182978	rhine
42	678662	182964	rhine
42	678641	182959	rhine
42	678606	182962	rhine
42	678589	182971	rhine
42	678579	182982	rhine
42	678564	183000	rhine
42	678562	183003	rhine
42	678548	183008	rhine
42	678531	183008	rhine
42	678504	183009	rhine
42	678482	183015	rhine
42	678469	183023	rhine
42	678441	183037	rhine
42	678414	183048	rhine
42	678394	183054	rhine
42	678375	183065	rhine
42	678342	183082	rhine
42	678303	183093	rhine
42	678283	183105	rhine
42	678254	183119	rhine
42	678239	183122	rhine
42	678212	183121	rhine
42	678180	183119	rhine
42	678150	183116	rhine
42	678111	183119	rhine
42	678090	183124	rhine
42	678062	183139	rhine
42	678040	183143	rhine
42	677991	183146	rhine
42	677980	183150	rhine
42	677964	183159	rhine
42	677938	183161	rhine
42	677934	183163	rhine
42	677908	183173	rhine
42	677896	183183	rhine
42	677887	183195	rhine
42	677883	183214	rhine
42	677881	183226	rhine
42	677866	183242	rhine
42	677837	183254	rhine
42	677821	183265	rhine
42	677805	183275	rhine
42	677785	183280	rhine
42	677754	183279	rhine
42	677736	183279	rhine
42	677727	183289	rhine
42	677708	183328	rhine
42	677692	183348	rhine
42	677674	183361	rhine
42	677647	183372	rhine
42	677606	183380	rhine
42	677593	183390	rhine
42	677585	183403	rhine
42	677568	183429	rhine
42	677551	183445	rhine
42	677524	183458	rhine
42	677510	183469	rhine
42	677504	183477	rhine
42	677495	183520	rhine
42	677485	183547	rhine
42	677474	183564	rhine
42	677452	183580	rhine
42	677410	183610	rhine
42	677329	183649	rhine
42	677312	183663	rhine
42	677303	183676	rhine
42	677299	183698	rhine
42	677298	183718	rhine
42	677293	183731	rhine
42	677280	183744	rhine
42	677248	183763	rhine
42	677208	183786	rhine
42	677153	183814	rhine
42	677076	183853	rhine
42	677041	183880	rhine
42	677031	183891	rhine
42	677022	183901	rhine
42	677017	183915	rhine
42	677010	183939	rhine
42	677005	183954	rhine
42	676992	183976	rhine
42	676976	183989	rhine
42	676950	184009	rhine
42	676917	184038	rhine
42	676891	184061	rhine
42	676875	184073	rhine
42	676838	184101	rhine
42	676806	184129	rhine
42	676747	184175	rhine
42	676720	184196	rhine
42	676684	184221	rhine
42	676662	184234	rhine
42	676605	184266	rhine
42	676574	184285	rhine
42	676542	184308	rhine
42	676511	184328	rhine
42	676496	184337	rhine
42	676481	184351	rhine
42	676459	184374	rhine
42	676446	184390	rhine
42	676432	184408	rhine
42	676402	184432	rhine
42	676371	184450	rhine
42	676351	184459	rhine
42	676336	184473	rhine
42	676322	184485	rhine
42	676312	184490	rhine
42	676291	184491	rhine
42	676268	184493	rhine
42	676205	184505	rhine
42	676155	184512	rhine
42	676111	184506	rhine
42	676094	184508	rhine
42	676043	184524	rhine
42	676024	184526	rhine
42	675996	184522	rhine
42	675957	184518	rhine
42	675914	184516	rhine
42	675878	184520	rhine
42	675846	184529	rhine
42	675820	184537	rhine
42	675798	184538	rhine
42	675772	184531	rhine
42	675750	184521	rhine
42	675730	184512	rhine
42	675712	184507	rhine
42	675666	184506	rhine
42	675649	184512	rhine
42	675616	184526	rhine
42	675582	184538	rhine
42	675561	184543	rhine
42	675560	184543	rhine
42	675537	184543	rhine
42	675500	184539	rhine
42	675469	184539	rhine
42	675449	184544	rhine
42	675430	184561	rhine
42	675412	184579	rhine
42	675394	184595	rhine
42	675379	184603	rhine
42	675357	184604	rhine
42	675335	184609	rhine
42	675313	184625	rhine
42	675295	184639	rhine
42	675269	184643	rhine
42	675236	184640	rhine
42	675198	184630	rhine
42	675188	184630	rhine
42	675162	184628	rhine
42	675130	184632	rhine
42	675110	184643	rhine
42	675096	184663	rhine
42	675067	184695	rhine
42	675044	184720	rhine
42	675005	184765	rhine
42	674975	184787	rhine
42	674923	184814	rhine
42	674896	184831	rhine
42	674872	184852	rhine
42	674824	184892	rhine
42	674796	184911	rhine
42	674757	184936	rhine
42	674738	184959	rhine
42	674713	185004	rhine
42	674688	185057	rhine
42	674646	185145	rhine
42	674626	185173	rhine
42	674595	185212	rhine
42	674579	185229	rhine
42	674569	185244	rhine
42	674549	185276	rhine
42	674529	185294	rhine
42	674510	185306	rhine
42	674475	185325	rhine
42	674468	185328	rhine
42	674453	185336	rhine
42	674412	185361	rhine
42	674401	185367	rhine
42	674389	185376	rhine
42	674379	185382	rhine
42	674330	185416	rhine
42	674283	185447	rhine
42	674263	185459	rhine
42	674250	185466	rhine
42	674244	185469	rhine
42	674225	185477	rhine
42	674213	185483	rhine
42	674177	185494	rhine
42	674172	185495	rhine
42	674119	185509	rhine
42	674081	185514	rhine
42	674017	185518	rhine
42	673979	185523	rhine
42	673930	185533	rhine
42	673889	185545	rhine
42	673869	185551	rhine
42	673827	185559	rhine
42	673794	185568	rhine
42	673765	185577	rhine
42	673735	185586	rhine
42	673732	185587	rhine
42	673723	185589	rhine
42	673666	185602	rhine
42	673596	185617	rhine
42	673559	185627	rhine
42	673532	185637	rhine
42	673507	185640	rhine
42	673500	185640	rhine
42	673474	185641	rhine
42	673456	185638	rhine
42	673424	185624	rhine
42	673404	185611	rhine
42	673371	185583	rhine
42	673346	185563	rhine
42	673323	185551	rhine
42	673312	185547	rhine
42	673302	185545	rhine
42	673281	185542	rhine
42	673230	185544	rhine
42	673196	185544	rhine
42	673170	185541	rhine
42	673154	185539	rhine
42	673109	185528	rhine
42	673077	185518	rhine
42	673040	185504	rhine
42	673013	185493	rhine
42	672987	185480	rhine
42	672966	185473	rhine
42	672947	185469	rhine
42	672936	185469	rhine
42	672912	185473	rhine
42	672906	185474	rhine
42	672843	185498	rhine
42	672810	185511	rhine
42	672778	185518	rhine
42	672746	185525	rhine
42	672746	185525	rhine
42	672745	185532	rhine
42	672735	185572	rhine
42	672731	185585	rhine
42	672746	185525	rhine
42	672706	185535	rhine
42	672660	185552	rhine
42	672643	185561	rhine
42	672602	185591	rhine
42	672582	185605	rhine
42	672545	185626	rhine
42	672525	185641	rhine
42	672508	185660	rhine
42	672500	185676	rhine
42	672485	185703	rhine
42	672474	185728	rhine
42	672471	185736	rhine
42	672471	185736	rhine
42	672459	185764	rhine
42	672438	185801	rhine
42	672424	185819	rhine
42	672403	185834	rhine
42	672386	185840	rhine
42	672378	185843	rhine
42	672374	185852	rhine
42	672363	185866	rhine
42	672358	185871	rhine
42	672345	185879	rhine
42	672324	185889	rhine
42	672302	185905	rhine
42	672293	185919	rhine
42	672284	185933	rhine
42	672274	185945	rhine
42	672257	185958	rhine
42	672242	185977	rhine
42	672230	185993	rhine
42	672219	186002	rhine
42	672203	186008	rhine
42	672176	186015	rhine
42	672135	186028	rhine
42	672113	186034	rhine
42	672101	186045	rhine
42	672076	186054	rhine
42	672043	186069	rhine
42	672033	186081	rhine
42	672031	186094	rhine
42	672033	186137	rhine
42	672031	186164	rhine
42	672026	186190	rhine
42	672019	186237	rhine
42	672021	186259	rhine
42	672023	186297	rhine
42	672022	186309	rhine
42	672019	186335	rhine
42	672013	186347	rhine
42	672006	186357	rhine
42	671989	186373	rhine
42	671979	186378	rhine
42	671959	186381	rhine
42	671948	186380	rhine
42	671932	186383	rhine
42	671921	186387	rhine
42	671918	186388	rhine
42	671901	186389	rhine
42	671884	186386	rhine
42	671852	186385	rhine
42	671825	186393	rhine
42	671810	186393	rhine
42	671792	186395	rhine
42	671778	186402	rhine
42	671764	186414	rhine
42	671743	186438	rhine
42	671723	186449	rhine
42	671710	186460	rhine
42	671704	186471	rhine
42	671704	186500	rhine
42	671709	186509	rhine
42	671717	186520	rhine
42	671730	186535	rhine
42	671734	186552	rhine
42	671733	186580	rhine
42	671728	186607	rhine
42	671715	186626	rhine
42	671696	186633	rhine
42	671666	186636	rhine
42	671632	186650	rhine
42	671594	186653	rhine
42	671582	186657	rhine
42	671579	186658	rhine
42	671568	186668	rhine
42	671545	186685	rhine
42	671530	186699	rhine
42	671523	186707	rhine
42	671501	186720	rhine
42	671500	186720	rhine
42	671489	186731	rhine
42	671480	186752	rhine
42	671475	186771	rhine
42	671473	186787	rhine
42	671472	186819	rhine
42	671462	186842	rhine
42	671443	186863	rhine
42	671427	186883	rhine
42	671418	186898	rhine
42	671417	186912	rhine
42	671416	186954	rhine
42	671412	186978	rhine
42	671411	186988	rhine
42	671396	187026	rhine
42	671385	187051	rhine
42	671377	187067	rhine
42	671356	187099	rhine
42	671336	187122	rhine
42	671315	187150	rhine
42	671266	187194	rhine
42	671256	187205	rhine
42	671246	187219	rhine
42	671230	187245	rhine
42	671218	187266	rhine
42	671215	187270	rhine
42	671200	187301	rhine
42	671193	187335	rhine
42	671190	187341	rhine
42	671189	187358	rhine
42	671186	187385	rhine
42	671181	187408	rhine
42	671175	187422	rhine
42	671160	187439	rhine
42	671143	187451	rhine
42	671132	187463	rhine
42	671127	187478	rhine
42	671123	187497	rhine
42	671118	187511	rhine
42	671108	187529	rhine
42	671107	187550	rhine
42	671106	187584	rhine
42	671104	187620	rhine
42	671104	187643	rhine
42	671110	187664	rhine
42	671122	187694	rhine
42	671130	187710	rhine
42	671139	187738	rhine
42	671140	187763	rhine
42	671139	187776	rhine
42	671144	187788	rhine
42	671154	187809	rhine
42	671161	187834	rhine
42	671163	187846	rhine
42	671153	187879	rhine
42	671142	187907	rhine
42	671133	187924	rhine
42	671110	187949	rhine
42	671101	187966	rhine
42	671102	187977	rhine
42	671104	188003	rhine
42	671093	188027	rhine
42	671085	188049	rhine
42	671081	188065	rhine
42	671079	188089	rhine
42	671075	188119	rhine
42	671076	188129	rhine
42	671072	188142	rhine
42	671060	188153	rhine
42	671044	188172	rhine
42	671036	188192	rhine
42	671034	188218	rhine
42	671033	188256	rhine
42	671030	188280	rhine
42	671030	188280	rhine
42	672485	185742	rhine
42	672471	185736	rhine
42	671030	188280	rhine
42	671032	188304	rhine
42	671041	188329	rhine
42	671043	188364	rhine
42	671048	188394	rhine
42	671052	188417	rhine
42	671060	188466	rhine
42	671067	188493	rhine
42	671068	188520	rhine
42	671068	188538	rhine
42	671065	188557	rhine
42	671061	188574	rhine
42	671052	188589	rhine
42	671046	188604	rhine
42	671043	188614	rhine
42	671042	188644	rhine
42	671042	188644	rhine
42	671041	188674	rhine
42	671040	188677	rhine
42	671036	188690	rhine
42	671027	188703	rhine
42	671007	188723	rhine
42	670991	188741	rhine
42	670975	188755	rhine
42	670972	188759	rhine
42	670972	188760	rhine
42	670962	188777	rhine
42	670960	188787	rhine
42	670958	188813	rhine
42	670958	188836	rhine
42	670964	188853	rhine
42	670977	188883	rhine
42	670982	188902	rhine
42	670983	188915	rhine
42	670981	188930	rhine
42	670979	188937	rhine
42	670968	188956	rhine
42	670961	188970	rhine
42	670950	188997	rhine
42	670944	189028	rhine
42	670937	189074	rhine
42	670932	189102	rhine
42	670922	189125	rhine
42	670921	189136	rhine
42	670922	189143	rhine
42	670932	189163	rhine
42	670957	189195	rhine
42	670973	189222	rhine
42	670973	189236	rhine
42	670979	189243	rhine
42	670995	189264	rhine
42	671022	189299	rhine
42	671071	189339	rhine
42	671072	189340	rhine
42	671083	189352	rhine
42	671090	189367	rhine
42	671095	189382	rhine
42	671093	189401	rhine
42	671096	189440	rhine
42	671106	189511	rhine
42	671110	189543	rhine
42	671108	189583	rhine
42	671110	189602	rhine
42	671104	189656	rhine
42	671103	189674	rhine
42	671097	189728	rhine
42	671095	189742	rhine
42	671094	189800	rhine
42	671095	189843	rhine
42	671099	189874	rhine
42	671104	189903	rhine
42	671106	189947	rhine
42	671102	190019	rhine
42	671101	190044	rhine
42	671099	190091	rhine
42	671097	190104	rhine
42	671091	190161	rhine
42	671082	190220	rhine
42	671075	190231	rhine
42	671065	188291	rhine
42	671058	188285	rhine
42	671045	188282	rhine
42	671030	188280	rhine
42	671029	190217	rhine
42	671042	190221	rhine
42	671068	190228	rhine
42	671075	190231	rhine
42	671075	190231	rhine
42	671074	190244	rhine
42	671067	190270	rhine
42	671070	190292	rhine
42	671074	190316	rhine
42	671081	190362	rhine
42	671093	190431	rhine
42	671096	190447	rhine
42	671102	190504	rhine
42	671107	190542	rhine
42	671106	190575	rhine
42	671102	190602	rhine
42	671091	190645	rhine
42	671091	190663	rhine
42	671089	190718	rhine
42	671088	190743	rhine
42	671080	190789	rhine
42	671064	190862	rhine
42	671045	190934	rhine
42	671039	190954	rhine
42	671029	190982	rhine
42	671017	191006	rhine
42	671006	191029	rhine
42	670995	191048	rhine
42	670986	191080	rhine
42	670972	191111	rhine
42	670960	191144	rhine
42	670960	191145	rhine
42	670958	191166	rhine
42	670956	191210	rhine
42	670951	191278	rhine
42	670952	191318	rhine
42	670953	191332	rhine
42	670954	191348	rhine
42	670957	191371	rhine
42	670966	191405	rhine
42	670981	191444	rhine
42	670992	191487	rhine
42	670995	191500	rhine
42	670998	191533	rhine
42	671004	191560	rhine
42	671009	191575	rhine
42	671014	191589	rhine
42	671030	191620	rhine
42	671038	191639	rhine
42	671061	191676	rhine
42	671074	191698	rhine
42	671081	191709	rhine
42	671099	191737	rhine
42	671112	191758	rhine
42	671131	191780	rhine
42	671153	191813	rhine
42	671176	191841	rhine
42	671180	191846	rhine
42	671214	191878	rhine
42	671239	191893	rhine
42	671261	191907	rhine
42	671262	191908	rhine
42	671276	191919	rhine
42	671284	191928	rhine
42	671301	191951	rhine
42	671317	191991	rhine
42	671325	192017	rhine
42	671339	192063	rhine
42	671343	192097	rhine
42	671350	192135	rhine
42	671358	192167	rhine
42	671374	192208	rhine
42	671401	192282	rhine
42	671406	192297	rhine
42	671426	192355	rhine
42	671434	192386	rhine
42	671444	192427	rhine
42	671450	192458	rhine
42	671453	192470	rhine
42	671460	192499	rhine
42	671473	192531	rhine
42	671491	192566	rhine
42	671497	192576	rhine
42	671500	192582	rhine
42	671513	192609	rhine
42	671534	192639	rhine
42	671557	192669	rhine
42	671578	192709	rhine
42	671579	192712	rhine
42	671590	192732	rhine
42	671611	192784	rhine
42	671623	192810	rhine
42	671648	192856	rhine
42	671660	192874	rhine
42	671673	192898	rhine
42	671686	192929	rhine
42	671691	192939	rhine
42	671696	192956	rhine
42	671698	192969	rhine
42	671705	193003	rhine
42	671714	193029	rhine
42	671728	193070	rhine
42	671731	193077	rhine
42	671732	193080	rhine
42	671742	193105	rhine
42	671763	193142	rhine
42	671780	193183	rhine
42	671791	193213	rhine
42	671809	193284	rhine
42	671828	193353	rhine
42	671846	193420	rhine
42	671847	193425	rhine
42	671849	193443	rhine
42	671851	193447	rhine
42	671858	193472	rhine
42	671867	193497	rhine
42	671873	193509	rhine
42	671880	193521	rhine
42	671906	193569	rhine
42	671923	193596	rhine
42	671954	193641	rhine
42	671965	193661	rhine
42	671987	193713	rhine
42	672013	193772	rhine
42	672045	193842	rhine
42	672065	193881	rhine
42	672087	193913	rhine
42	672108	193948	rhine
42	672133	194000	rhine
42	672189	194122	rhine
42	672223	194191	rhine
42	672244	194229	rhine
42	672275	194271	rhine
42	672334	194353	rhine
42	672381	194408	rhine
42	672406	194438	rhine
42	672435	194485	rhine
42	672500	194576	rhine
42	672530	194631	rhine
42	672535	194640	rhine
42	672550	194668	rhine
42	672554	194674	rhine
42	672571	194701	rhine
42	672587	194734	rhine
42	672593	194755	rhine
42	672594	194776	rhine
42	672592	194848	rhine
42	672595	194877	rhine
42	672595	194909	rhine
42	672609	194961	rhine
42	672613	194980	rhine
42	672651	195086	rhine
42	672655	195097	rhine
42	672682	195174	rhine
42	672733	195319	rhine
42	672751	195373	rhine
42	672761	195407	rhine
42	672776	195455	rhine
42	672785	195483	rhine
42	672792	195509	rhine
42	672796	195529	rhine
42	672796	195533	rhine
42	672799	195543	rhine
42	672802	195564	rhine
42	672803	195571	rhine
42	672805	195580	rhine
42	672807	195591	rhine
42	672806	195597	rhine
42	672809	195617	rhine
42	672809	195623	rhine
42	672811	195665	rhine
42	672809	195715	rhine
42	672804	195834	rhine
42	672803	195871	rhine
42	672807	195950	rhine
42	672809	195976	rhine
42	672817	196044	rhine
42	672816	196077	rhine
42	672810	196133	rhine
42	672810	196172	rhine
42	672806	196250	rhine
42	672802	196314	rhine
42	672801	196342	rhine
42	672802	196403	rhine
42	672804	196439	rhine
42	672808	196480	rhine
42	672815	196507	rhine
42	672826	196556	rhine
42	672828	196602	rhine
42	672825	196665	rhine
42	672819	196705	rhine
42	672813	196758	rhine
42	672818	196838	rhine
42	672825	196884	rhine
42	672833	196929	rhine
42	672848	196960	rhine
42	672877	197024	rhine
42	672886	197038	rhine
42	672901	197071	rhine
42	672925	197135	rhine
42	672947	197198	rhine
42	672961	197239	rhine
42	672979	197288	rhine
42	672986	197329	rhine
42	672991	197349	rhine
42	672993	197376	rhine
42	672993	197408	rhine
42	672995	197441	rhine
42	672993	197492	rhine
42	672987	197529	rhine
42	672975	197560	rhine
42	672954	197615	rhine
42	672932	197666	rhine
42	672931	197678	rhine
42	672929	197704	rhine
42	672931	197749	rhine
42	672933	197785	rhine
42	672926	197810	rhine
42	672916	197837	rhine
42	672900	197856	rhine
42	672887	197873	rhine
42	672835	197941	rhine
42	672800	197975	rhine
42	672765	197999	rhine
42	672728	198020	rhine
42	672709	198039	rhine
42	672687	198073	rhine
42	672682	198091	rhine
42	672664	198141	rhine
42	672656	198181	rhine
42	672651	198210	rhine
42	672661	198278	rhine
42	672662	198283	rhine
42	672669	198337	rhine
42	672680	198374	rhine
42	672695	198414	rhine
42	672725	198474	rhine
42	672740	198514	rhine
42	672749	198545	rhine
42	672754	198578	rhine
42	672754	198612	rhine
42	672744	198756	rhine
42	672737	198836	rhine
42	672732	198917	rhine
42	672730	198937	rhine
42	672726	199003	rhine
42	672719	199061	rhine
42	672706	199108	rhine
42	672682	199175	rhine
42	672664	199228	rhine
42	672657	199269	rhine
42	672637	199361	rhine
42	672627	199433	rhine
42	672597	199569	rhine
42	672575	199656	rhine
42	672553	199773	rhine
42	672534	199876	rhine
42	672524	199946	rhine
42	672517	199980	rhine
42	672511	200000	rhine
42	672500	200038	rhine
42	672475	200146	rhine
42	672459	200222	rhine
42	672458	200225	rhine
42	672437	200294	rhine
42	672407	200365	rhine
42	672406	200367	rhine
42	672398	200388	rhine
42	672369	200468	rhine
42	672355	200524	rhine
42	672346	200573	rhine
42	672339	200625	rhine
42	672340	200671	rhine
42	672345	200718	rhine
42	672360	200815	rhine
42	672367	200907	rhine
42	672365	200988	rhine
42	672365	201112	rhine
42	672361	201172	rhine
42	672346	201245	rhine
42	672337	201293	rhine
42	672335	201302	rhine
42	672319	201370	rhine
42	672307	201404	rhine
42	672273	201471	rhine
42	672238	201528	rhine
42	672206	201633	rhine
42	672175	201721	rhine
42	672137	201818	rhine
42	672129	201846	rhine
42	672128	201881	rhine
42	672140	201917	rhine
42	672162	201949	rhine
42	672208	201993	rhine
42	672240	202012	rhine
42	672303	202037	rhine
42	672330	202047	rhine
42	672430	202084	rhine
42	672474	202100	rhine
42	672500	202107	rhine
42	672646	202161	rhine
42	672690	202179	rhine
42	672784	202222	rhine
42	672892	202273	rhine
42	672929	202293	rhine
42	673001	202340	rhine
42	673036	202366	rhine
42	673079	202402	rhine
42	673154	202463	rhine
42	673170	202478	rhine
42	673224	202518	rhine
42	673283	202571	rhine
42	673369	202658	rhine
42	673426	202716	rhine
42	673474	202764	rhine
42	673500	202788	rhine
42	673513	202800	rhine
42	673541	202826	rhine
42	673605	202885	rhine
42	673654	202926	rhine
42	673726	202984	rhine
42	673790	203034	rhine
42	673879	203104	rhine
42	673938	203156	rhine
42	673971	203183	rhine
42	673995	203202	rhine
42	674068	203255	rhine
42	674129	203297	rhine
42	674170	203324	rhine
42	674207	203339	rhine
42	674250	203358	rhine
42	674286	203369	rhine
42	674317	203374	rhine
42	674354	203375	rhine
42	674459	203372	rhine
42	674513	203371	rhine
42	674554	203372	rhine
42	674598	203378	rhine
42	674659	203388	rhine
42	674703	203400	rhine
42	674815	203454	rhine
42	674964	203517	rhine
42	675079	203564	rhine
43	686571	163948	rhine
43	686576	163956	rhine
43	686585	163977	rhine
43	686599	163991	rhine
43	686618	164002	rhine
43	686634	164007	rhine
43	686653	164006	rhine
43	686677	164007	rhine
43	686702	164011	rhine
43	686720	164014	rhine
43	686737	164021	rhine
43	686754	164031	rhine
43	686774	164053	rhine
43	686788	164070	rhine
43	686798	164084	rhine
43	686818	164103	rhine
43	686837	164116	rhine
43	686855	164126	rhine
43	686871	164131	rhine
43	686900	164139	rhine
43	686918	164146	rhine
43	686929	164153	rhine
43	686970	164189	rhine
43	686981	164200	rhine
43	687008	164223	rhine
43	687032	164237	rhine
43	687071	164255	rhine
43	687140	164282	rhine
43	687159	164289	rhine
43	687177	164295	rhine
43	687233	164305	rhine
43	687272	164313	rhine
43	687307	164321	rhine
43	687332	164331	rhine
43	687363	164351	rhine
43	687373	164359	rhine
43	687381	164370	rhine
43	687391	164389	rhine
43	687395	164402	rhine
43	687397	164421	rhine
43	687397	164439	rhine
43	687395	164453	rhine
43	687388	164469	rhine
43	687373	164494	rhine
43	687354	164518	rhine
43	687338	164536	rhine
43	687325	164555	rhine
43	687298	164603	rhine
43	687291	164616	rhine
43	687292	164624	rhine
43	687300	164633	rhine
43	687309	164639	rhine
43	687335	164639	rhine
43	687346	164639	rhine
43	687357	164643	rhine
43	687383	164657	rhine
43	687420	164681	rhine
43	687496	164741	rhine
43	687546	164776	rhine
43	687615	164822	rhine
43	687636	164836	rhine
43	687668	164854	rhine
43	687704	164874	rhine
43	687754	164907	rhine
43	687769	164919	rhine
43	687797	164944	rhine
43	687813	164965	rhine
43	687833	164994	rhine
43	687847	165018	rhine
43	687858	165048	rhine
43	687863	165076	rhine
43	687863	165098	rhine
43	687860	165119	rhine
43	687849	165162	rhine
43	687835	165197	rhine
43	687819	165224	rhine
43	687795	165267	rhine
43	687782	165296	rhine
43	687777	165313	rhine
43	687776	165337	rhine
43	687779	165371	rhine
43	687785	165402	rhine
43	687811	165531	rhine
43	687832	165630	rhine
43	687848	165705	rhine
43	687862	165781	rhine
43	687870	165837	rhine
43	687883	165884	rhine
43	687886	165894	rhine
43	687903	165941	rhine
43	687920	165979	rhine
43	687934	165999	rhine
43	687958	166029	rhine
43	688039	166135	rhine
43	688061	166170	rhine
43	688071	166205	rhine
43	688075	166235	rhine
43	688083	166265	rhine
43	688087	166278	rhine
43	688092	166284	rhine
43	688105	166293	rhine
43	688122	166303	rhine
43	688142	166314	rhine
43	688166	166328	rhine
43	688200	166346	rhine
43	688233	166366	rhine
43	688254	166386	rhine
43	688257	166395	rhine
43	688258	166408	rhine
43	688257	166422	rhine
43	688254	166433	rhine
43	688248	166451	rhine
43	688243	166469	rhine
43	688242	166494	rhine
43	688235	166537	rhine
