FID,FID_1,locality,xkoord,ykoord,OBJECTID_1,OBJECTID,EZGNR,TEILEZGNR,GWLNR,MEASURE,GEWISSNR,CH,SEE,H1,H2,KANAL,FLUSSGB,RELEASE,MUTATION,HIERARCHIE,INTERNS,POLY_ID,tezgnr40,tezgnr150,tezgnr1000,Shape_Leng,Shape_Le_1,Shape_Area
379,50,"620,187","620,308","188,000","15,258","15,258","165,685","65,685",BE1353860000,0,"135,386",1,0,"19,013.000000000000000","19,014.000000000000000",0,20,"2,012","2,010",24789444,1.000000000000000,"59,256","104,596","120,378","130,234","6,414.246776179999900","6,414.246776179999900","1,970,592.573769999900000"
380,160,"656,187","656,000","187,001","15,280","15,280","127,024","27,024",CH0008120000,0,812,1,0,"13,470.000000000000000","13,525.000000000000000",0,30,"2,012","2,010",2466861,1.000000000000000,"95,148","105,220","120,212","130,439","11,533.852018800000000","11,533.852018800000000","1,706,235.658899999900000"
381,63,"650,187","650,000","187,493","15,281","15,281","137,476","37,476",CH0088770000,0,"8,877",1,0,"13,512.000000000000000","13,517.000000000000000",0,30,"2,012","2,010",24668681,1.000000000000000,"54,940","105,220","120,212","130,439","7,151.002343309999600","7,151.002343309999600","2,206,433.374859999900000"
382,202,"746,187","746,548","188,000","15,294","15,294","147,891","47,891",CH5249870000,0,"524,987",1,0,"35,364.000000000000000","35,365.000000000000000",0,10,"2,012","2,010",2916,1.000000000000000,"51,287","104,097","120,781","130,577","11,090.775332200001000","11,090.775332200001000","4,654,856.192020000000000"
383,132,"596,187","596,972","188,000","15,350","15,350","133,617","33,617",CH0004510000,586,451,1,0,"21,707.000000000000000","21,720.000000000000000",0,20,"2,012","2,010",24922423,1.000000000000000,"35,213","102,204","120,919","130,751","7,290.401244470000200","7,290.401244470000200","2,761,534.193779999900000"
384,245,"602,187","602,000","187,058","15,353","15,353","170,332","70,332",CH0004510000,"6,026",451,1,0,"21,716.000000000000000","21,717.000000000000000",0,20,"2,012","2,010",24922429,1.000000000000000,"47,078","102,204","120,919","130,751","6,796.647406549999700","6,796.647406549999700","2,408,103.593049999800000"
385,327,"782,187","782,000","187,726","15,365","15,365","109,288","9,288",CH0033620000,566,"3,362",1,0,"34,450.000000000000000","34,451.000000000000000",0,10,"2,012","2,010",2826927,1.000000000000000,"37,449","107,462","120,991","130,308","8,377.282147739999300","8,377.282147739999300","2,669,230.702209999800000"
386,210,"776,187","776,000","187,692","15,384","15,384","142,733","42,733",CH0003600000,"2,664",360,1,0,"33,325.000000000000000","33,338.000000000000000",0,10,"2,012","2,010",278651,1.000000000000000,"96,717","108,841","120,975","130,005","6,911.061232350000000","6,911.061232350000000","1,808,053.517090000000000"
387,304,"722,187","722,467","188,000","15,390","15,390","129,544","29,544",CH5229070000,0,"522,907",1,0,"36,215.000000000000000","36,216.000000000000000",0,10,"2,012","2,010",2964242,1.000000000000000,"43,758","101,854","120,912","130,577","9,098.313769590000400","9,098.313769590000400","2,573,322.874979999800000"
388,258,"632,187","632,651","188,000","15,424","15,424","138,533","38,533",CH0013320000,257,"1,332",1,0,"19,113.000000000000000","19,114.000000000000000",0,20,"2,012","2,010",24789743,1.000000000000000,"47,431","101,280","120,784","130,234","6,510.594603710000200","6,510.594603710000200","1,195,858.390429999900000"
389,435,"758,187","759,000","187,163","15,438","15,438","174,382","74,382",CH0026700000,0,"2,670",1,0,"33,154.000000000000000","33,155.000000000000000",0,10,"2,012","2,010",278212,1.000000000000000,"95,308","106,569","120,888","130,005","7,033.044900830000200","7,033.044900830000200","1,739,455.516360000000000"
390,206,"752,211","752,000","211,342","15,457","15,457","139,692","39,692",SG4924070000,0,"492,407",1,0,"32,061.000000000000000","32,066.000000000000000",0,10,"2,012","2,010",275441,1.000000000000000,"30,667","102,198","120,923","130,005","9,666.163168549999700","9,666.163168549999700","2,031,056.495050000000000"
391,321,"764,195","764,000","195,516","15,488","15,488","188,230","88,230",CH0026660000,0,"2,666",1,0,"33,104.000000000000000","33,109.000000000000000",0,10,"2,012","2,010",27761,1.000000000000000,"75,896","102,162","120,688","130,005","12,459.501834700000000","12,459.501834700000000","6,314,364.957360000300000"
392,71,"674,203","674,000","203,206","15,531","15,531","177,747","77,747",CH0007200000,0,720,1,0,"13,684.000000000000000","13,959.000000000000000",0,30,"2,012","2,012",2467211,1.000000000000000,"4,735","103,498","120,054","130,439","8,555.225596210000700","8,555.225596210000700","1,069,859.830890000100000"
393,317,"752,227","752,000","227,768","15,612","15,612","171,818","71,818",CH0110050000,920,"11,005",1,0,"31,858.000000000000000","31,871.000000000000000",0,10,"2,012","2,010",27463,1.000000000000000,"19,432","103,988","120,065","130,699","9,866.130193860000900","9,866.130193860000900","2,418,182.609499999800000"
394,96,"728,219","728,000","219,416","15,639","15,639","155,416","55,416",CH0003020000,0,302,1,0,"11,001.000000000000000","11,002.000000000000000",0,40,"2,012","2,010",24488834,1.000000000000000,"41,972","102,168","120,228","130,095","12,199.593248300000000","12,199.593248300000000","5,896,567.699629999700000"
395,190,"722,211","722,044","212,000","15,645","15,645","134,472","34,472",CH0022600000,0,"2,260",1,0,"10,284.000000000000000","10,375.000000000000000",0,40,"2,012","2,010",244888221,1.000000000000000,"61,902","103,976","120,639","130,095","15,232.448543799999000","15,232.448543799999000","6,055,335.809179999900000"
396,72,"674,243","674,435","244,000","15,682","15,682","176,402","76,402",CH0028140000,0,"2,814",1,0,"8,566.000000000000000","8,571.000000000000000",0,40,"2,012","2,010",244461,1.000000000000000,"73,634","100,803","120,901","130,215","7,283.636111370000400","7,283.636111370000400","2,004,920.762110000000000"
397,186,"716,227","716,000","227,132","15,716","15,716","103,477","3,477",CH0123730000,0,"12,373",1,0,"9,924.000000000000000","9,925.000000000000000",0,40,"2,012","2,010",24485864,1.000000000000000,"68,116","101,052","120,928","130,215","9,257.876790230000600","9,257.876790230000600","1,843,837.973719999900000"
398,499,"662,219","663,000","219,551","15,736","15,736","196,107","96,107",LU1801520000,0,"180,152",1,0,"12,268.000000000000000","12,269.000000000000000",0,30,"2,012","2,010",24638626,1.000000000000000,"17,177","108,472","120,865","130,456","7,010.053379109999700","7,010.053379109999700","1,532,632.742480000000000"
399,80,"692,275","692,000","275,516","15,775","15,775","118,071","18,071",CH0006380000,"4,461",638,1,0,"28,525.000000000000000","28,534.000000000000000",0,10,"2,012","2,012",26123,1.000000000000000,"5,129","103,026","120,786","130,871","12,630.841139700000000","12,630.841139700000000","5,325,341.618270000400000"
400,164,"668,235","668,625","236,000","15,931","15,931","123,544","23,544",CH0006810000,"23,020",681,1,0,"15,598.000000000000000","15,607.000000000000000",0,20,"2,012","2,010",24716291,1.000000000000000,"19,491","109,325","120,669","130,193","13,256.979947100001000","13,256.979947100001000","2,767,482.984629999800000"
401,169,"680,283","680,000","284,000","16,002","16,002","136,666","36,666",CH0110460000,"16,803","11,046",1,0,"27,372.000000000000000","27,381.000000000000000",0,10,"2,012","2,012",252291,1.000000000000000,"7,866","105,204","120,677","130,862","8,400.669782450000600","8,400.669782450000600","1,372,454.470209999900000"
402,311,"734,275","734,000","275,894","16,104","16,104","175,309","75,309",CH0029410000,"1,893","2,941",1,0,"31,120.000000000000000","31,133.000000000000000",0,10,"2,012","2,010",271563,1.000000000000000,"81,003","100,414","120,835","130,059","7,688.421721060000000","7,688.421721060000000","2,509,872.823660000200000"
403,21,"719,278","718,999","278,231","16,116","16,116","106,547","6,547",CH0057670000,"7,124","5,767",1,0,"28,956.000000000000000","28,957.000000000000000",0,10,"2,012","2,010",265429,1.000000000000000,"17,779","106,333","120,786","130,871","13,649.802823300000000","13,649.802823300000000","3,855,645.919429999800000"
404,291,"704,275","705,000","275,655","16,199","16,199","191,193","91,193",CH0020660000,0,"2,066",1,0,"28,925.000000000000000","28,930.000000000000000",0,10,"2,012","2,012",2652821,1.000000000000000,"4,589","107,030","120,786","130,871","7,425.924071250000500","7,425.924071250000500","1,479,917.593480000000000"
405,395,"668,267","668,000","267,235","16,306","16,306","194,679","94,679",CH0020100000,"2,392","2,010",1,0,"27,452.000000000000000","27,457.000000000000000",0,10,"2,012","2,010",25325,1.000000000000000,"49,919","105,013","120,438","130,862","6,049.185095050000200","6,049.185095050000200","2,148,415.343179999900000"
406,306,"722,267","722,000","267,859","16,333","16,333","136,502","36,502",CH0020890000,0,"2,089",1,0,"29,157.000000000000000","29,162.000000000000000",0,10,"2,012","2,010",2657221,1.000000000000000,"29,769","109,521","120,786","130,871","7,118.034367880000000","7,118.034367880000000","1,985,790.039570000000000"
407,422,"728,267","728,000","267,928","16,334","16,334","180,059","80,059",CH0002850000,"46,470",285,1,0,"29,198.000000000000000","30,708.000000000000000",0,10,"2,012","2,010",265933,1.000000000000000,"86,846","109,521","120,786","130,871","9,267.484780229999200","9,267.484780229999200","1,703,768.570880000000000"
408,187,"716,267","716,000","267,537","16,434","16,434","129,738","29,738",TG5906160000,0,"590,616",1,0,"28,704.000000000000000","28,705.000000000000000",0,10,"2,012","2,010",262426,1.000000000000000,"98,371","103,857","120,234","130,871","8,699.600361709999600","8,699.600361709999600","3,051,648.375860000000000"
409,87,"710,267","710,442","268,000","16,435","16,435","125,481","25,481",CH0006220000,"1,553",622,1,0,"28,636.000000000000000","28,867.000000000000000",0,10,"2,012","2,010",26213,1.000000000000000,"24,773","101,017","120,234","130,871","13,166.766826300000000","13,166.766826300000000","4,552,697.627550000300000"
410,99,"740,267","740,000","267,496","16,492","16,492","155,003","55,003",CH0029440000,"6,821","2,944",1,0,"31,245.000000000000000","31,252.000000000000000",0,10,"2,012","2,012",2717271,1.000000000000000,"3,225","107,594","120,446","130,059","9,160.447854100000800","9,160.447854100000800","2,471,744.886930000000000"
411,204,"746,267","746,000","267,453","16,494","16,494","192,817","92,817",CH0029440000,0,"2,944",1,0,"31,238.000000000000000","31,255.000000000000000",0,10,"2,012","2,010",271721,1.000000000000000,"52,953","107,594","120,446","130,059","7,928.122401700000400","7,928.122401700000400","2,415,640.784450000200000"
412,172,"686,267","686,000","267,318","16,527","16,527","102,467","2,467",ZH1012430000,0,"101,243",1,0,"27,957.000000000000000","27,958.000000000000000",0,10,"2,012","2,010",25812,1.000000000000000,"34,367","104,545","120,553","130,972","8,689.169769539999800","8,689.169769539999800","2,764,929.869560000000000"
413,312,"740,259","740,000","259,322","16,613","16,613","189,666","89,666",CH0035740000,"2,073","3,574",1,0,"29,281.000000000000000","29,282.000000000000000",0,10,"2,012","2,012",2661423,1.000000000000000,"6,004","101,127","120,161","130,055","5,868.023213550000000","5,868.023213550000000","874,840.260103999990000"
414,181,"704,259","704,639","260,000","16,632","16,632","115,466","15,466",ZH1014050000,954,"101,405",1,0,"28,087.000000000000000","28,088.000000000000000",0,10,"2,012","2,010",258663,1.000000000000000,"58,710","108,674","120,553","130,972","10,420.044657099999000","10,420.044657099999000","2,733,215.674350000000000"
415,70,"668,259","668,648","260,000","16,654","16,654","140,455","40,455",CH0011020000,"1,202","1,102",1,0,"8,382.000000000000000","8,383.000000000000000",0,20,"2,012","2,010",241665,1.000000000000000,"57,249","102,209","120,864","130,193","6,404.979260709999800","6,404.979260709999800","1,607,245.659340000000000"
416,81,"698,259","698,709","260,000","16,675","16,675","143,658","43,658",CH0022090000,"1,562","2,209",1,0,"28,067.000000000000000","28,072.000000000000000",0,10,"2,012","2,010",258621,1.000000000000000,"42,517","108,674","120,553","130,972","11,585.481455700001000","11,585.481455700001000","4,748,412.591260000100000"
417,296,"710,259","710,000","259,630","16,680","16,680","118,733","18,733",CH0020670000,0,"2,067",1,0,"28,654.000000000000000","28,659.000000000000000",0,10,"2,012","2,010",262241,1.000000000000000,"63,253","107,893","120,234","130,871","4,828.282788049999900","4,828.282788049999900","658,180.601770999960000"
418,281,"680,259","680,577","260,000","16,714","16,714","138,850","38,850",CH0006900000,"13,064",690,1,0,"27,580.000000000000000","27,941.000000000000000",0,10,"2,012","2,010",2563,1.000000000000000,"74,592","108,298","120,850","130,972","11,709.780616100001000","11,709.780616100001000","3,983,219.197070000200000"
419,105,"758,259","758,284","260,000","16,730","16,730","167,883","67,883",CH0137570000,0,"13,757",1,0,"31,354.000000000000000","31,355.000000000000000",0,10,"2,012","2,010",27196,1.000000000000000,"49,496","105,036","120,939","130,059","15,065.815616800000000","15,065.815616800000000","5,421,728.172450000400000"
420,500,"662,259","662,640","260,000","16,816","16,816","190,897","90,897",CH0002940000,"2,472",294,1,0,"8,471.000000000000000","11,494.000000000000000",0,40,"2,012","2,012",244113,1.000000000000000,"9,053","107,746","120,696","130,215","13,938.030383699999000","13,938.030383699999000","6,999,952.038639999900000"
421,198,"734,259","734,000","259,392","16,834","16,834","113,466","13,466",CH0021180000,0,"2,118",1,0,"29,762.000000000000000","29,787.000000000000000",0,10,"2,012","2,010",267161,1.000000000000000,"53,760","105,368","120,315","130,055","5,368.257570400000100","5,368.257570400000100","1,363,157.551789999900000"
422,97,"728,259","728,000","259,216","16,875","16,875","165,574","65,574",CH0022300000,0,"2,230",1,0,"29,961.000000000000000","29,974.000000000000000",0,10,"2,012","2,010",267541,1.000000000000000,"13,310","106,689","120,315","130,055","10,002.086029399999000","10,002.086029399999000","2,251,614.885220000100000"
423,392,"656,259","657,000","259,405","16,924","16,924","181,082","81,082",CH0000370000,"15,427",37,1,0,"15,454.000000000000000","27,299.000000000000000",0,20,"2,012","2,010",24711,1.000000000000000,"34,917","107,280","120,064","130,193","19,171.762248100000000","19,171.762248100000000","7,883,447.495649999900000"
424,408,"704,251","704,000","251,888","16,975","16,975","118,887","18,887",CH0022140000,0,"2,214",1,0,"28,259.000000000000000","28,264.000000000000000",0,10,"2,012","2,010",2589441,1.000000000000000,"61,315","101,071","120,810","130,972","8,245.405389359999400","8,245.405389359999400","2,751,667.509949999900000"
425,274,"668,251","669,000","251,847","17,047","17,047","187,125","87,125",CH0028110000,"2,462","2,811",1,0,"8,540.000000000000000","8,541.000000000000000",0,40,"2,012","2,010",244323,1.000000000000000,"33,696","109,358","120,696","130,215","8,152.036314259999900","8,152.036314259999900","2,510,310.597600000000000"
426,308,"728,251","728,000","251,691","17,060","17,060","163,426","63,426",CH0022230000,"3,269","2,223",1,0,"29,837.000000000000000","29,838.000000000000000",0,10,"2,012","2,010",2674223,1.000000000000000,"32,485","105,757","120,315","130,055","6,991.718420770000200","6,991.718420770000200","2,018,647.320929999900000"
427,90,"716,251","716,000","251,031","17,077","17,077","149,778","49,778",CH0006220000,"27,548",622,1,0,"28,840.000000000000000","28,849.000000000000000",0,10,"2,012","2,010",26295,1.000000000000000,"20,722","108,831","120,155","130,871","6,385.605296159999900","6,385.605296159999900","1,915,432.465820000000000"
428,75,"686,251","686,000","251,652","17,094","17,094","193,712","93,712",CH0006900000,"25,901",690,1,0,"27,653.000000000000000","27,936.000000000000000",0,10,"2,012","2,012",256571,1.000000000000000,"9,371","101,070","120,850","130,972","16,909.683201500000000","16,909.683201500000000","5,825,102.515979999700000"
429,191,"722,251","722,790","252,000","17,111","17,111","114,695","14,695",CH0022350000,0,"2,235",1,0,"30,050.000000000000000","30,059.000000000000000",0,10,"2,012","2,010",267781,1.000000000000000,"86,966","100,161","120,315","130,055","10,635.693033899999000","10,635.693033899999000","3,262,450.190620000000000"
430,425,"734,251","734,276","252,000","17,155","17,155","180,852","80,852",CH0003860000,"12,355",386,1,0,"29,882.000000000000000","29,935.000000000000000",0,10,"2,012","2,010",26745,1.000000000000000,"11,854","102,095","120,315","130,055","7,460.397296469999700","7,460.397296469999700","1,708,266.002739999900000"
431,287,"698,251","698,000","251,112","17,185","17,185","130,993","30,993",ZH1009210000,0,"100,921",1,0,"28,159.000000000000000","28,168.000000000000000",0,10,"2,012","2,012",258861,1.000000000000000,"2,247","109,427","120,810","130,972","6,699.807753260000000","6,699.807753260000000","2,036,449.820830000100000"
432,13,"671,246","671,000","246,245","17,229","17,229","146,770","46,770",CH0006790000,"1,256",679,1,0,"8,552.000000000000000","8,557.000000000000000",0,40,"2,012","2,010",244443,1.000000000000000,"77,030","100,803","120,901","130,215","7,345.215422770000300","7,345.215422770000300","2,713,905.901769999900000"
433,17,"707,246","707,000","246,000","17,260","17,260","124,594","24,594",CH0023200000,0,"2,320",1,0,"28,354.000000000000000","28,359.000000000000000",0,10,"2,012","2,010",2589761,1.000000000000000,"36,996","104,212","120,972","130,972","9,265.581552830000900","9,265.581552830000900","2,922,555.075360000100000"
434,183,"710,243","710,000","243,657","17,265","17,265","152,918","52,918",CH0023200000,"3,236","2,320",1,0,"28,357.000000000000000","28,358.000000000000000",0,10,"2,012","2,010",2589763,1.000000000000000,"78,210","104,212","120,972","130,972","8,872.119836170000800","8,872.119836170000800","3,478,335.611779999900000"
435,418,"722,243","722,000","243,994","17,327","17,327","163,439","63,439",CH0136000000,0,"13,600",1,0,"30,300.000000000000000","30,301.000000000000000",0,10,"2,012","2,010",26924,1.000000000000000,"96,544","104,014","120,167","130,055","4,585.779010760000300","4,585.779010760000300","1,136,428.087920000100000"
436,300,"716,243","716,000","243,957","17,352","17,352","165,862","65,862",CH0023240000,0,"2,324",1,0,"28,413.000000000000000","28,414.000000000000000",0,10,"2,012","2,010",258992,1.000000000000000,"54,682","106,240","120,972","130,972","9,744.610129979999300","9,744.610129979999300","4,272,311.970069999800000"
437,168,"680,243","681,000","243,869","17,366","17,366","109,879","9,879",CH0005770000,"4,528",577,1,0,"8,673.000000000000000","9,151.000000000000000",0,40,"2,012","2,012",244611133,1.000000000000000,444,"105,184","120,641","130,215","7,949.175830639999700","7,949.175830639999700","3,424,709.500539999900000"
438,15,"695,246","695,003","246,778","17,391","17,391","100,922",922,CH0133770000,"1,077","13,377",1,0,"27,745.000000000000000","27,746.000000000000000",0,10,"2,012","2,010",256823,1.000000000000000,"83,345","109,231","120,017","130,972","8,523.507096670000500","8,523.507096670000500","2,825,668.677420000100000"
439,83,"704,243","704,000","243,357","17,416","17,416","114,514","14,514",CH0006050000,"2,223",605,1,0,"27,790.000000000000000","27,803.000000000000000",0,10,"2,012","2,010",256842283,1.000000000000000,"14,086","105,584","120,017","130,972","10,388.055665300000000","10,388.055665300000000","2,259,644.810200000200000"
440,284,"686,243","686,000","243,147","17,450","17,450","105,648","5,648",CH0133080000,0,"13,308",1,0,"9,246.000000000000000","9,247.000000000000000",0,40,"2,012","2,010",2448132,1.000000000000000,"34,572","100,217","120,153","130,215","6,597.789976520000000","6,597.789976520000000","1,595,489.650190000000000"
441,79,"692,235","692,000","235,820","17,473","17,473","142,663","42,663",CH0133590000,0,"13,359",1,0,"9,322.000000000000000","9,323.000000000000000",0,40,"2,012","2,012",24481532,1.000000000000000,"7,067","100,217","120,153","130,215","9,871.473487679999400","9,871.473487679999400","2,850,800.070840000200000"
442,402,"692,243","693,000","243,957","17,494","17,494","185,388","85,388",CH0023020000,0,"2,302",1,0,"27,836.000000000000000","27,837.000000000000000",0,10,"2,012","2,012",256854,1.000000000000000,"5,793","102,078","120,017","130,972","8,286.282583390000600","8,286.282583390000600","1,802,824.246040000100000"
443,98,"734,243","734,701","244,000","17,606","17,606","178,812","78,812",CH0004080000,"3,383",408,1,0,"30,197.000000000000000","30,210.000000000000000",0,10,"2,012","2,010",268633,1.000000000000000,"4,104","104,935","120,387","130,055","8,572.563874719999100","8,572.563874719999100","2,443,236.042520000100000"
444,277,"674,235","674,000","235,512","17,648","17,648","194,211","94,211",CH0010640000,109,"1,064",1,0,"11,699.000000000000000","11,712.000000000000000",0,30,"2,012","2,012",246183,1.000000000000000,"4,965","105,430","120,024","130,456","4,369.751114790000400","4,369.751114790000400","754,599.446812000010000"
445,428,"740,235","740,192","236,000","17,699","17,699","122,458","22,458",CH0123160000,0,"12,316",1,0,"29,459.000000000000000","29,460.000000000000000",0,10,"2,012","2,010",266294,1.000000000000000,"56,478","104,455","120,220","130,055","3,368.473997619999900","3,368.473997619999900","591,002.859082999990000"
446,94,"722,235","722,000","235,476","17,925","17,925","126,846","26,846",CH0055760000,0,"5,576",1,0,"30,361.000000000000000","30,362.000000000000000",0,10,"2,012","2,010",269364,1.000000000000000,"23,607","107,929","120,167","130,055","6,693.310015449999800","6,693.310015449999800","1,442,153.864439999900000"
447,290,"704,235","704,000","235,441","18,009","18,009","168,225","68,225",ZH1015910000,607,"101,591",1,0,"9,576.000000000000000","9,581.000000000000000",0,40,"2,012","2,010",24482627,1.000000000000000,"78,739","102,451","120,861","130,215","4,017.250040420000000","4,017.250040420000000","288,368.531086999980000"
448,410,"710,235","710,000","235,319","18,019","18,019","119,102","19,102",CH0024030000,428,"2,403",1,0,"9,567.000000000000000","9,568.000000000000000",0,40,"2,012","2,010",2448243,1.000000000000000,"31,415","109,195","120,861","130,215","9,948.988370990000500","9,948.988370990000500","1,670,543.385870000100000"
449,195,"728,235","728,000","235,235","18,069","18,069","171,241","71,241",CH0022690000,0,"2,269",1,0,"30,401.000000000000000","30,402.000000000000000",0,10,"2,012","2,010",26942,1.000000000000000,"67,824","102,038","120,167","130,055","9,806.790785470000600","9,806.790785470000600","3,250,184.449820000200000"
450,178,"698,235","699,000","235,462","18,092","18,092","147,883","47,883",CH0024000000,"4,338","2,400",1,0,"9,422.000000000000000","9,423.000000000000000",0,40,"2,012","2,010",24481649,1.000000000000000,"70,320","100,919","120,153","130,215","10,211.816018800000000","10,211.816018800000000","1,965,609.151920000100000"
451,285,"692,227","692,019","228,000","18,198","18,198","173,073","73,073",CH0006000000,"7,125",600,1,0,"9,298.000000000000000","9,305.000000000000000",0,40,"2,012","2,010",24481453,1.000000000000000,"82,279","102,955","120,153","130,215","6,673.550590230000100","6,673.550590230000100","945,131.582570999980000"
452,203,"746,227","746,693","228,000","18,240","18,240","191,027","91,027",CH0003330000,"8,274",333,1,0,"31,835.000000000000000","31,848.000000000000000",0,10,"2,012","2,010",274437,1.000000000000000,"83,114","108,509","120,065","130,699","11,353.321565599999000","11,353.321565599999000","2,986,359.151440000200000"
453,394,"668,227","669,000","227,800","18,281","18,281","114,476","14,476",CH0088570000,0,"8,857",1,0,"12,113.000000000000000","12,114.000000000000000",0,30,"2,012","2,012",24632242,1.000000000000000,"8,775","101,750","120,865","130,456","6,498.520855890000300","6,498.520855890000300","1,563,083.391750000000000"
454,421,"728,227","729,000","227,421","18,305","18,305","130,270","30,270",CH0022810000,"5,451","2,281",1,0,"30,544.000000000000000","30,545.000000000000000",0,10,"2,012","2,010",269749,1.000000000000000,"9,325","103,650","120,167","130,055","7,269.838047090000100","7,269.838047090000100","2,558,197.161150000100000"
455,272,"662,227","662,900","228,000","18,405","18,405","139,699","39,699",CH0132130000,0,"13,213",1,0,"15,810.000000000000000","15,811.000000000000000",0,20,"2,012","2,010",24716832,1.000000000000000,"44,191","104,739","120,614","130,193","7,244.616165200000100","7,244.616165200000100","1,324,427.191760000100000"
456,86,"710,227","710,220","228,000","18,490","18,490","187,269","87,269",CH0024300000,0,"2,430",1,0,"9,807.000000000000000","9,808.000000000000000",1,40,"2,012","2,010",244854,1.000000000000000,"43,671","100,956","120,153","130,215","10,740.337611200001000","10,740.337611200001000","3,894,140.929740000100000"
457,305,"722,227","722,000","227,577","18,501","18,501","102,778","2,778",CH0024410000,0,"2,441",1,0,"10,050.000000000000000","10,051.000000000000000",0,40,"2,012","2,010",244866242,1.000000000000000,"92,548","109,707","120,928","130,215","7,677.134051770000000","7,677.134051770000000","1,938,577.157799999900000"
458,163,"668,219","668,245","220,000","18,609","18,609","172,479","72,479",CH0111080000,"1,167","11,108",1,0,"12,221.000000000000000","12,232.000000000000000",0,30,"2,012","2,010",246382223,1.000000000000000,"40,664","109,501","120,865","130,456","14,007.498589400000000","14,007.498589400000000","4,163,706.083529999900000"
459,295,"710,219","710,909","220,000","18,697","18,697","189,158","89,158",CH0005930000,"10,548",593,1,0,"9,710.000000000000000","9,779.000000000000000",0,40,"2,012","2,010",244845,1.000000000000000,"28,409","100,451","120,183","130,215","7,685.672763180000400","7,685.672763180000400","3,116,795.736339999800000"
460,166,"674,219","674,471","220,000","18,736","18,736","184,049","84,049",CH0010690000,"2,071","1,069",1,0,"12,166.000000000000000","12,167.000000000000000",0,30,"2,012","2,010",2463525,1.000000000000000,"51,047","106,953","120,865","130,456","6,402.902929079999900","6,402.902929079999900","1,096,257.892820000000000"
461,14,"683,214","683,015","214,059","18,785","18,785","112,823","12,823",SZ2416420000,0,"241,642",1,0,"11,896.000000000000000","11,897.000000000000000",0,30,"2,012","2,010",24627312,1.000000000000000,"28,322","109,357","120,560","130,456","4,017.708367310000100","4,017.708367310000100","582,596.338028999980000"
462,280,"680,219","680,426","220,000","18,787","18,787","195,325","95,325",CH0006760000,"10,278",676,1,2,"11,806.000000000000000","11,807.000000000000000",0,30,"2,012","2,010",2462373028,1.000000000000000,"26,448","109,357","120,560","130,456","7,745.472220360000400","7,745.472220360000400","2,374,801.947089999900000"
463,25,"743,222","743,822","221,990","18,874","18,874","155,676","55,676",CH0025450000,0,"2,545",1,0,"11,195.000000000000000","11,196.000000000000000",0,40,"2,012","2,010",24488864,1.000000000000000,"51,722","107,413","120,944","130,095","9,102.603556430000000","9,102.603556430000000","2,554,893.934760000100000"
464,430,"746,219","746,000","219,049","18,887","18,887","105,106","5,106",CH0025490000,965,"2,549",1,0,"11,208.000000000000000","11,221.000000000000000",0,40,"2,012","2,012",244888683,1.000000000000000,"4,218","107,413","120,944","130,095","8,383.220084299999100","8,383.220084299999100","2,893,248.061470000100000"
465,180,"704,219","704,219","220,000","18,922","18,922","119,765","19,765",CH0028980000,0,"2,898",1,0,"8,957.000000000000000","8,958.000000000000000",0,40,"2,012","2,010",244652,1.000000000000000,"23,310","105,712","120,871","130,215","7,581.089855279999900","7,581.089855279999900","1,630,757.814689999900000"
466,177,"698,219","698,412","220,000","18,949","18,949","111,228","11,228",CH0005830000,"6,752",583,1,0,"8,837.000000000000000","8,884.000000000000000",0,40,"2,012","2,010",2446271,1.000000000000000,"29,802","100,525","120,484","130,215","7,855.414807830000400","7,855.414807830000400","1,306,834.535740000000000"
467,286,"698,211","698,000","211,326","18,968","18,968","102,590","2,590",CH0028910000,0,"2,891",1,0,"8,861.000000000000000","8,862.000000000000000",0,40,"2,012","2,010",24462796,1.000000000000000,"61,264","100,525","120,484","130,215","5,363.686443100000400","5,363.686443100000400","975,102.818148000050000"
468,413,"716,219","716,000","219,050","18,979","18,979","147,099","47,099",CH0028430000,"7,017","2,843",1,0,"9,691.000000000000000","9,692.000000000000000",0,40,"2,012","2,010",2448427,1.000000000000000,"4,138","102,739","120,183","130,215","5,433.185459399999700","5,433.185459399999700","1,326,239.181120000100000"
469,197,"734,219","735,000","219,515","19,020","19,020","133,142","33,142",CH0003490000,0,349,1,0,"11,027.000000000000000","11,098.000000000000000",0,40,"2,012","2,010",24488841,1.000000000000000,"30,628","106,756","120,228","130,095","9,285.784077239999500","9,285.784077239999500","3,250,026.024090000000000"
470,24,"725,222","725,782","220,007","19,052","19,052","175,750","75,750",GL3102630000,0,"310,263",1,0,"10,254.000000000000000","10,255.000000000000000",0,40,"2,012","2,010",2448882122,1.000000000000000,"20,136","102,314","120,639","130,095","7,858.738284369999700","7,858.738284369999700","2,947,547.361740000100000"
471,101,"746,211","746,534","212,000","19,126","19,126","167,062","67,062",CH0138450000,741,"13,845",1,0,"11,352.000000000000000","11,353.000000000000000",0,40,"2,012","2,010",24488885249,1.000000000000000,"57,926","104,945","120,580","130,095","6,717.984786189999800","6,717.984786189999800","1,229,987.427450000100000"
472,273,"668,211","668,764","212,000","19,209","19,209","135,895","35,895",CH0000380000,"72,856",38,1,2,"12,974.000000000000000","12,975.000000000000000",0,30,"2,012","2,010",246533012,1.000000000000000,"58,666","100,266","120,114","130,439","9,757.758378860000400","9,757.758378860000400","2,964,174.920070000000000"
