#BDM_EPT_DATA_VERSION_20150828														
#gives_all_records_of_macroinvertebrates_from_2009-2014														
sort_nr	year	locality	xkoord	ykoord	drainage	species	genus	family	order	class	IBCH_EPT	nr_ind		
13172	2012	758251	758166	252000	RHEIN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	11		
13208	2012	764195	764000	195516	RHEIN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	11		
13232	2012	770139	770893	140000	ADDA	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	7		
13247	2012	770179	770000	179372	RHEIN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	6		
13272	2012	776203	777000	203038	RHEIN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	8		
13292	2012	782147	782000	147076	INN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	11		
13324	2012	782187	782000	187726	RHEIN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	11		
13346	2012	788171	788000	171115	INN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	2		
13375	2012	800139	800169	140000	ADDA	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	11		
13393	2012	800179	800000	179356	INN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	11		
13411	2012	824195	824843	196000	INN	Leuctra_Komplex	Leuctra	Leuctridae	Plecoptera	Insecta	EPT	2		
2326	2009	521174	520945	174582	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2355	2009	539198	539500	198000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2447	2009	587207	587612	207000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2480	2009	593238	594002	238627	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2514	2009	599190	599364	191089	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2622	2009	647134	647015	134117	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2684	2009	653174	653061	174730	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2719	2009	671246	671000	246245	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2751	2009	683214	683015	214059	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2806	2009	707166	707793	166000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2838	2009	707246	707000	246000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2965	2009	725126	725798	127000	TICINO	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2981	2009	725174	725019	175000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
3009	2009	725222	725782	220007	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
3054	2009	773142	773190	142000	INN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2327	2009	521174	520945	174582	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2356	2009	539198	539500	198000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2423	2009	569110	569016	110347	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2448	2009	587207	587612	207000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2481	2009	593238	594002	238627	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2515	2009	599190	599364	191089	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2552	2009	617214	617790	215000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2644	2009	647198	647365	198007	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2720	2009	671246	671000	246245	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2752	2009	683214	683015	214059	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2786	2009	695246	695003	246778	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2839	2009	707246	707000	246000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2894	2009	713174	713194	174927	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2948	2009	719278	718999	278231	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
3010	2009	725222	725782	220007	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
3043	2009	743222	743822	221990	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2357	2009	539198	539500	198000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2395	2009	551166	550962	166394	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2424	2009	569110	569016	110347	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2449	2009	587207	587612	207000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2516	2009	599190	599364	191089	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2553	2009	617214	617790	215000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2721	2009	671246	671000	246245	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2753	2009	683214	683015	214059	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2787	2009	695246	695003	246778	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2840	2009	707246	707000	246000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Digitatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2358	2009	539198	539500	198000	RHEIN	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2396	2009	551166	550962	166394	RHEIN	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2450	2009	587207	587612	207000	RHEIN	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2554	2009	617214	617790	215000	RHEIN	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2603	2009	623246	623000	246600	RHEIN	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2685	2009	653174	653061	174730	RHEIN	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2722	2009	671246	671000	246245	RHEIN	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2788	2009	695246	695003	246778	RHEIN	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2841	2009	707246	707000	246000	RHEIN	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2924	2009	719086	720014	86071	TICINO	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2949	2009	719278	718999	278231	RHEIN	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
3011	2009	725222	725782	220007	RHEIN	Chaetopterygini_AND_Stenophylacini_Komplex	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2517	2009	599190	599364	191089	RHEIN	Drusus_annulatus	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
2604	2009	623246	623000	246600	RHEIN	Drusus_annulatus	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
2328	2009	521174	520945	174582	RHEIN	Drusus_biguttatus	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
2482	2009	593238	594002	238627	RHEIN	Drusus_biguttatus	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
2895	2009	713174	713194	174927	RHEIN	Drusus_biguttatus	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
2688	2009	653174	653061	174730	RHEIN	Drusus_discolor	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
2808	2009	707166	707793	166000	RHEIN	Drusus_discolor	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
2896	2009	713174	713194	174927	RHEIN	Drusus_discolor	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
2960	2009	725126	725798	127000	TICINO	Drusus_discolor	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
3058	2009	773142	773190	142000	INN	Drusus_discolor	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
2329	2009	521174	520945	174582	RHEIN	Drusus_monticola	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
2555	2009	617214	617790	215000	RHEIN	Drusus_monticola	Drusus	Limnephilidae	Trichoptera	Insecta	EPT	1		
2451	2009	587207	587612	207000	RHEIN	Ecclisopteryx_madida	Ecclisopteryx	Limnephilidae	Trichoptera	Insecta	EPT	1		
2518	2009	599190	599364	191089	RHEIN	Ecclisopteryx_madida	Ecclisopteryx	Limnephilidae	Trichoptera	Insecta	EPT	1		
2646	2009	647198	647365	198007	RHEIN	Ecclisopteryx_madida	Ecclisopteryx	Limnephilidae	Trichoptera	Insecta	EPT	1		
2364	2009	539198	539500	198000	RHEIN	Limnephilini_Komplex	Limnephilini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2425	2009	569110	569016	110347	RHONE	Limnephilini_Komplex	Limnephilini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2727	2009	671246	671000	246245	RHEIN	Limnephilini_Komplex	Limnephilini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2790	2009	695246	695003	246778	RHEIN	Limnephilini_Komplex	Limnephilini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2902	2009	713174	713194	174927	RHEIN	Limnephilini_Komplex	Limnephilini	Limnephilidae	Trichoptera	Insecta	EPT	1		
3047	2009	743222	743822	221990	RHEIN	Limnephilini_Komplex	Limnephilini	Limnephilidae	Trichoptera	Insecta	EPT	1		
2365	2009	539198	539500	198000	RHEIN	Melampophylax_mucoreus	Melampophylax	Limnephilidae	Trichoptera	Insecta	EPT	1		
2694	2009	653174	653061	174730	RHEIN	Metanoea_rhaetica	Metanoea	Limnephilidae	Trichoptera	Insecta	EPT	1		
3063	2009	773142	773190	142000	INN	Metanoea_rhaetica	Metanoea	Limnephilidae	Trichoptera	Insecta	EPT	1		
2255	2010	548219	548785	219000	RHONE	Anabolia_Komplex	Anabolia	Limnephilidae	Trichoptera	Insecta	EPT	1		
2254	2010	548219	548785	219000	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	6		
2174	2010	560147	560578	148000	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	6		
2130	2010	566131	566591	131000	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
2067	2010	572155	572423	155000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	5		
2038	2010	578139	578000	139423	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
2022	2010	578179	579000	179644	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
2001	2010	584123	584757	124000	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1971	2010	584243	584000	243405	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1948	2010	590107	590000	107645	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
1895	2010	596171	596344	172000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
1860	2010	602155	602772	156000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
1783	2010	608219	608000	219129	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
1720	2010	614203	615000	203459	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
1632	2010	626131	626000	131523	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	3		
1510	2010	632195	632013	196000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
1480	2010	632235	632185	235000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	7		
1465	2010	638179	638000	179712	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1430	2010	638219	639000	219094	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	4		
1290	2010	650187	650000	187493	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
1264	2010	650267	651000	267979	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1248	2010	656131	656366	132000	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
1204	2010	656251	656000	251620	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1072	2010	674243	674435	244000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
978	2010	692155	692000	155008	TICINO	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
928	2010	692195	692912	196000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	9		
791	2010	710107	710000	107343	TICINO	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
775	2010	710147	711000	147400	TICINO	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	6		
741	2010	710227	710220	228000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	5		
568	2010	722195	722000	195042	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
210	2010	770147	770878	148000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
166	2010	776171	776492	171000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	5		
139	2010	776211	776000	211195	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
100	2010	782195	782000	195554	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
74	2010	794163	794000	163314	INN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
48	2010	806131	806000	131059	ADDA	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
4	2010	824203	824033	204000	INN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Auricollis	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
2294	2010	542155	542000	155385	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	5		
2253	2010	548219	548785	219000	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	4		
2215	2010	554163	554000	163560	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	4		
2173	2010	560147	560578	148000	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	9		
2129	2010	566131	566591	131000	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
2092	2010	566171	566355	172000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
2000	2010	584123	584757	124000	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1782	2010	608219	608000	219129	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
1759	2010	608259	608244	260000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1719	2010	614203	615000	203459	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	4		
1680	2010	614243	614000	243915	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	10		
1653	2010	620187	620308	188000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	3		
1631	2010	626131	626000	131523	RHONE	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1588	2010	626211	626000	211994	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
1509	2010	632195	632013	196000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
1429	2010	638219	639000	219094	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	5		
1397	2010	644163	644000	163552	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1335	2010	644243	644000	243851	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
1289	2010	650187	650000	187493	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	6		
1179	2010	662195	662000	195645	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
1134	2010	668259	668648	260000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	2		
1071	2010	674243	674435	244000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	11		
985	2010	692115	692428	116000	TICINO	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
896	2010	692235	692000	235820	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	3		
855	2010	698259	698709	260000	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	3		
806	2010	704243	704000	243357	RHEIN	Chaetopt._AND_Stenoph._Komplex_Gruppe_Cingulatus	Chaetopterygini_AND_Stenophylacini	Limnephilidae	Trichoptera	Insecta	EPT	1		
